,문서 번호,가장 비중이 높은 토픽,가장 높은 토픽의 비중,각 토픽의 비중
0,0,1.0,0.6965512633323669,"[(1, 0.69655126), (6, 0.010592795), (9, 0.087540366), (20, 0.024313593), (28, 0.029948462), (29, 0.1436338)]"
1,1,16.0,0.3803975284099579,"[(4, 0.21822914), (9, 0.19598146), (16, 0.38039753), (20, 0.030100277), (23, 0.09220787), (29, 0.07355117)]"
2,2,29.0,0.6492735147476196,"[(5, 0.020644946), (9, 0.026314482), (12, 0.014274164), (13, 0.120652325), (23, 0.10693951), (27, 0.05336644), (29, 0.6492735)]"
3,3,11.0,0.8394039869308472,"[(2, 0.109503105), (11, 0.839404), (14, 0.03966499)]"
4,4,18.0,0.3014768958091736,"[(4, 0.06840005), (10, 0.051736526), (11, 0.09963661), (13, 0.011116724), (14, 0.11703742), (15, 0.0956357), (17, 0.08074217), (18, 0.3014769), (27, 0.044556677), (28, 0.12324214)]"
5,5,22.0,0.22230049967765808,"[(1, 0.01274438), (3, 0.030152246), (11, 0.018525204), (12, 0.16514042), (14, 0.07172005), (15, 0.1888288), (19, 0.088673875), (22, 0.2223005), (27, 0.19437365)]"
6,6,10.0,0.4964340329170227,"[(10, 0.49643403), (12, 0.015224472), (16, 0.01261179), (18, 0.36849454), (23, 0.012326264), (26, 0.08735085)]"
7,7,4.0,0.4896588921546936,"[(3, 0.012614834), (4, 0.4896589), (15, 0.05509393), (17, 0.026136156), (22, 0.41178465)]"
8,8,29.0,0.8596245646476746,"[(1, 0.0212524), (5, 0.040939692), (13, 0.01875941), (20, 0.051480684), (29, 0.85962456)]"
9,9,21.0,0.31089627742767334,"[(4, 0.015916513), (11, 0.117122225), (19, 0.28314176), (20, 0.06146141), (21, 0.31089628), (27, 0.08891532), (29, 0.11255885)]"
10,10,10.0,0.5013361573219299,"[(5, 0.041983794), (8, 0.02016358), (10, 0.50133616), (13, 0.10513853), (19, 0.32010412)]"
11,11,24.0,0.6394273638725281,"[(21, 0.20781428), (23, 0.12231635), (24, 0.63942736), (28, 0.017863333)]"
12,12,29.0,0.7403364777565002,"[(15, 0.24917288), (29, 0.7403365)]"
13,13,29.0,0.7036094665527344,"[(12, 0.027880242), (23, 0.097769134), (27, 0.16285373), (29, 0.70360947)]"
14,14,2.0,0.3364451229572296,"[(2, 0.33644512), (6, 0.32222033), (11, 0.23906729), (17, 0.011384542), (21, 0.017325629), (29, 0.06671534)]"
15,15,14.0,0.9134340882301331,"[(2, 0.030251155), (14, 0.91343415), (28, 0.04740199)]"
16,16,2.0,0.8705359101295471,"[(2, 0.87053585), (11, 0.042957667), (12, 0.041229043), (21, 0.021972043), (28, 0.010282554)]"
17,17,2.0,0.924371063709259,"[(1, 0.067579105), (2, 0.924371)]"
18,18,2.0,0.37340161204338074,"[(2, 0.3734016), (4, 0.2913326), (6, 0.041738782), (11, 0.2474315), (29, 0.033057556)]"
19,19,29.0,0.47369685769081116,"[(13, 0.11587276), (20, 0.19195265), (27, 0.20039627), (29, 0.4736969)]"
20,20,9.0,0.8031834959983826,"[(5, 0.18666872), (9, 0.8031835)]"
21,21,17.0,0.8755061626434326,"[(17, 0.8755062), (22, 0.097164474), (29, 0.019826528)]"
22,22,17.0,0.9807377457618713,"[(9, 0.0102846995), (17, 0.98073775)]"
23,23,10.0,0.46183520555496216,"[(2, 0.16354367), (6, 0.06733648), (10, 0.46183524), (12, 0.18714604), (17, 0.08692393), (29, 0.021760853)]"
24,24,15.0,0.3416987359523773,"[(2, 0.09080747), (5, 0.05562912), (7, 0.013040529), (15, 0.34169874), (18, 0.03580645), (19, 0.051207975), (21, 0.20052117), (24, 0.09027598), (26, 0.1136369)]"
25,25,17.0,0.5908426642417908,"[(17, 0.59084266), (21, 0.13437177), (22, 0.2684436)]"
26,26,27.0,0.6931375861167908,"[(23, 0.019775076), (27, 0.6931376), (29, 0.2718202)]"
27,27,1.0,0.589137077331543,"[(1, 0.5891371), (3, 0.01881695), (10, 0.023764897), (16, 0.018154051), (19, 0.18159291), (20, 0.03802163), (27, 0.036763232), (29, 0.082458265)]"
28,28,27.0,0.29805678129196167,"[(1, 0.29121926), (2, 0.09842704), (9, 0.14985919), (14, 0.10644939), (19, 0.033619057), (27, 0.29805678)]"
29,29,13.0,0.675244927406311,"[(2, 0.051474147), (10, 0.058947805), (13, 0.6752449), (16, 0.11082014), (18, 0.019408278), (26, 0.022417847), (29, 0.04908278)]"
30,30,26.0,0.41897818446159363,"[(8, 0.03043505), (13, 0.19800408), (16, 0.29573232), (19, 0.04912218), (26, 0.41897818)]"
31,31,29.0,0.48960497975349426,"[(12, 0.18980643), (23, 0.30694872), (29, 0.48960498)]"
32,32,14.0,0.6228494644165039,"[(0, 0.06569811), (7, 0.08495769), (11, 0.06860728), (14, 0.62284946), (18, 0.08077727), (22, 0.055861037), (29, 0.013722112)]"
33,33,27.0,0.7816250324249268,"[(1, 0.084301464), (27, 0.78162503), (29, 0.128031)]"
34,34,13.0,0.2767668664455414,"[(2, 0.023786662), (3, 0.011012266), (4, 0.022608308), (7, 0.016756648), (9, 0.02574592), (13, 0.27676687), (15, 0.040186465), (17, 0.039088644), (21, 0.04215683), (24, 0.22165348), (26, 0.24748217), (28, 0.028059185)]"
35,35,5.0,0.8646647930145264,"[(5, 0.86466473), (12, 0.06612987), (16, 0.02386888), (18, 0.015286398), (23, 0.014241469)]"
36,36,12.0,0.490967333316803,"[(9, 0.37059388), (10, 0.09408127), (12, 0.49096736), (21, 0.035592917)]"
37,37,2.0,0.5816818475723267,"[(2, 0.58168185), (11, 0.07475982), (12, 0.054464802), (19, 0.020189356), (22, 0.011110538), (25, 0.038752675), (28, 0.21136549)]"
38,38,21.0,0.46768513321876526,"[(11, 0.24911483), (21, 0.46768513), (25, 0.069286294), (27, 0.19868113)]"
39,39,17.0,0.4941704571247101,"[(11, 0.15570632), (17, 0.49417046), (19, 0.25693217), (21, 0.082976535)]"
40,40,29.0,0.4366001784801483,"[(3, 0.035840556), (7, 0.06120384), (9, 0.1368053), (19, 0.05091932), (24, 0.19792628), (28, 0.07073687), (29, 0.43660018)]"
41,41,2.0,0.3770790994167328,"[(2, 0.3770791), (3, 0.021915926), (16, 0.0635693), (21, 0.11823176), (24, 0.19413625), (27, 0.16211495), (29, 0.05709301)]"
42,42,14.0,0.6888777613639832,"[(11, 0.11269522), (14, 0.68887776), (17, 0.030868238), (22, 0.13139206), (24, 0.025737353)]"
43,43,19.0,0.6119296550750732,"[(0, 0.015736109), (19, 0.61192966), (21, 0.2581182), (22, 0.10216437)]"
44,44,16.0,0.6231667399406433,"[(1, 0.010356088), (6, 0.081676595), (13, 0.0101279775), (16, 0.62316674), (20, 0.05904355), (24, 0.20806664)]"
45,45,11.0,0.3917764127254486,"[(1, 0.024315301), (2, 0.094141215), (9, 0.044136472), (11, 0.3917764), (12, 0.04823891), (19, 0.19192663), (22, 0.043775633), (24, 0.053014956), (25, 0.060536202), (29, 0.04261372)]"
46,46,8.0,0.47840213775634766,"[(5, 0.16553675), (8, 0.47840214), (18, 0.22350734), (24, 0.03595568), (29, 0.08451068)]"
47,47,12.0,0.4799143373966217,"[(2, 0.40949774), (8, 0.06942673), (12, 0.47991434), (25, 0.03386042)]"
48,48,24.0,0.6330733895301819,"[(17, 0.17777206), (23, 0.1766431), (24, 0.6330734)]"
49,49,17.0,0.5059893131256104,"[(11, 0.06691478), (14, 0.28111506), (17, 0.5059893), (21, 0.12644032)]"
50,50,3.0,0.9075680375099182,"[(3, 0.907568), (13, 0.054084826), (29, 0.030012416)]"
51,51,8.0,0.5454337000846863,"[(3, 0.02377256), (6, 0.02231928), (8, 0.5454337), (11, 0.011687954), (12, 0.10904211), (16, 0.21343529), (19, 0.025260063), (26, 0.031016236), (29, 0.011141304)]"
52,52,15.0,0.3160629868507385,"[(6, 0.25939697), (11, 0.117890105), (15, 0.316063), (22, 0.27199677), (26, 0.027136922)]"
53,53,4.0,0.445203572511673,"[(2, 0.067647144), (4, 0.44520357), (11, 0.06373997), (15, 0.29049763), (21, 0.020432588), (22, 0.020508612), (26, 0.06775615), (27, 0.011418841)]"
54,54,14.0,0.5580071806907654,"[(0, 0.05005164), (3, 0.025231255), (6, 0.07410267), (9, 0.08127728), (14, 0.5580072), (19, 0.020000441), (20, 0.034270763), (27, 0.14292663)]"
55,55,11.0,0.5250124931335449,"[(4, 0.12807241), (7, 0.015831867), (11, 0.5250125), (12, 0.03128069), (18, 0.17310184), (21, 0.06761739), (28, 0.04948858)]"
56,56,23.0,0.40015745162963867,"[(1, 0.097218774), (2, 0.092265464), (3, 0.27383462), (19, 0.09021551), (23, 0.40015745), (29, 0.027244218)]"
57,57,8.0,0.5835361480712891,"[(2, 0.0519287), (3, 0.1008964), (8, 0.58353615), (10, 0.030725213), (11, 0.047410335), (12, 0.033836514), (13, 0.07757137), (16, 0.038071897), (19, 0.029445173)]"
58,58,8.0,0.6765454411506653,"[(8, 0.67654544), (20, 0.01255869), (25, 0.07422366), (29, 0.22680868)]"
59,59,7.0,0.5882641077041626,"[(7, 0.5882641), (8, 0.3841332), (16, 0.016058637)]"
60,60,16.0,0.5442370772361755,"[(0, 0.2293421), (1, 0.123156466), (7, 0.015248557), (14, 0.015786648), (16, 0.5442371), (20, 0.05269175)]"
61,61,20.0,0.5419421792030334,"[(6, 0.012427876), (7, 0.02706475), (15, 0.06320528), (18, 0.04105535), (20, 0.5419422), (29, 0.30499476)]"
62,62,29.0,0.705194890499115,"[(1, 0.011962984), (2, 0.010313546), (12, 0.077641696), (15, 0.18686098), (29, 0.7051949)]"
63,63,16.0,0.389299601316452,"[(0, 0.023832498), (2, 0.06589083), (5, 0.079174325), (7, 0.013369726), (16, 0.3892996), (18, 0.10185255), (24, 0.31161228)]"
64,64,12.0,0.3016537129878998,"[(1, 0.26242077), (3, 0.13664848), (12, 0.3016537), (15, 0.28985214)]"
65,65,1.0,0.257207453250885,"[(0, 0.02531618), (1, 0.25720745), (2, 0.22226298), (8, 0.09040071), (16, 0.0859871), (17, 0.2119363), (20, 0.09563563)]"
66,66,12.0,0.43437430262565613,"[(7, 0.3421607), (10, 0.08004719), (12, 0.43437427), (13, 0.13333684)]"
67,67,29.0,0.9020995497703552,"[(9, 0.062681854), (20, 0.02217102), (29, 0.90209955)]"
68,68,29.0,0.657234251499176,"[(8, 0.027072987), (27, 0.30470678), (29, 0.65723425)]"
69,69,17.0,0.7500348091125488,"[(7, 0.013473177), (15, 0.022120759), (17, 0.7500348), (21, 0.020904245), (22, 0.13945125), (24, 0.020650253), (28, 0.019261476)]"
70,70,8.0,0.48547518253326416,"[(6, 0.39363974), (8, 0.48547515), (9, 0.020699117), (10, 0.028795395), (16, 0.02246322), (20, 0.04164714)]"
71,71,25.0,0.38086074590682983,"[(3, 0.15164472), (4, 0.08427617), (25, 0.38086075), (28, 0.37427428)]"
72,72,13.0,0.4224027693271637,"[(10, 0.24223322), (12, 0.3169687), (13, 0.42240277), (14, 0.011671181)]"
73,73,10.0,0.9887577891349792,"[(10, 0.9887578)]"
74,74,28.0,0.273979514837265,"[(2, 0.037922382), (5, 0.13514672), (9, 0.12640233), (11, 0.17022255), (17, 0.014030649), (25, 0.15867655), (27, 0.07648279), (28, 0.2739795)]"
75,75,15.0,0.4357302188873291,"[(0, 0.025414186), (11, 0.340441), (13, 0.10750885), (15, 0.43573022), (22, 0.051408526), (25, 0.033331934)]"
76,76,6.0,0.7602114081382751,"[(6, 0.7602114), (8, 0.22187917)]"
77,77,6.0,0.9899277091026306,"[(6, 0.9899277)]"
78,78,12.0,0.4899657666683197,"[(1, 0.13470317), (12, 0.48996577), (16, 0.22776717), (18, 0.046499554), (20, 0.08822277)]"
79,79,14.0,0.5466486811637878,"[(1, 0.010212104), (5, 0.07650172), (10, 0.07334943), (13, 0.20364559), (14, 0.5466487), (20, 0.05577479), (28, 0.019204829)]"
80,80,28.0,0.9734612107276917,"[(24, 0.018417388), (28, 0.9734612)]"
81,81,26.0,0.5054212212562561,"[(8, 0.03839306), (14, 0.0191594), (22, 0.18950394), (24, 0.22578399), (26, 0.5054212), (28, 0.010965025)]"
82,82,11.0,0.4464443027973175,"[(4, 0.05118858), (11, 0.44644427), (14, 0.44004244), (28, 0.05533055)]"
83,83,17.0,0.36532062292099,"[(2, 0.041212395), (4, 0.071236126), (11, 0.23439872), (14, 0.101324126), (16, 0.10631029), (17, 0.36532062), (24, 0.041206907), (29, 0.028928818)]"
84,84,0.0,0.24548108875751495,"[(0, 0.24548109), (4, 0.052250944), (5, 0.12877494), (8, 0.06926957), (9, 0.093666725), (11, 0.17072085), (13, 0.047959685), (27, 0.048209064), (28, 0.13501701)]"
85,85,14.0,0.5111743211746216,"[(9, 0.2505334), (13, 0.085530974), (14, 0.5111743), (18, 0.033958882), (20, 0.10886718)]"
86,86,3.0,0.48489993810653687,"[(0, 0.10753912), (3, 0.48489994), (20, 0.036792897), (27, 0.1041475), (28, 0.25606108)]"
87,87,23.0,0.450691282749176,"[(0, 0.020876411), (1, 0.072539836), (4, 0.051121768), (7, 0.19689445), (15, 0.07942874), (16, 0.119400926), (23, 0.45069128)]"
88,88,3.0,0.4096476435661316,"[(1, 0.06597281), (3, 0.40964764), (4, 0.019388556), (8, 0.024481792), (10, 0.09165015), (13, 0.20153692), (23, 0.15625957), (29, 0.019766534)]"
89,89,16.0,0.3234299123287201,"[(3, 0.058437556), (5, 0.24766523), (13, 0.088560596), (14, 0.026100218), (16, 0.3234299), (18, 0.049473975), (20, 0.13038903), (29, 0.06231926)]"
90,90,12.0,0.42042291164398193,"[(0, 0.2549739), (12, 0.4204229), (18, 0.04748977), (20, 0.08740383), (23, 0.058191385), (28, 0.120379515)]"
91,91,9.0,0.9861851930618286,"[(9, 0.9861852)]"
92,92,5.0,0.3210448920726776,"[(1, 0.1579779), (5, 0.3210449), (10, 0.25376895), (12, 0.01730372), (17, 0.055560913), (24, 0.18380636)]"
93,93,5.0,0.4264061450958252,"[(1, 0.20729871), (5, 0.42640615), (8, 0.074044764), (12, 0.040279854), (29, 0.23759326)]"
94,94,6.0,0.3079689145088196,"[(6, 0.3079689), (12, 0.11695197), (16, 0.14476117), (20, 0.13491178), (29, 0.2776462)]"
95,95,3.0,0.6730700135231018,"[(3, 0.67307), (5, 0.01590837), (11, 0.25359923), (27, 0.04855836)]"
96,96,3.0,0.516353964805603,"[(1, 0.13511212), (3, 0.51635396), (8, 0.012414582), (16, 0.13234758), (23, 0.032242406), (26, 0.015027694), (28, 0.14117648)]"
97,97,1.0,0.7229458093643188,"[(1, 0.7229458), (4, 0.013682502), (16, 0.048639834), (25, 0.06712999), (27, 0.14118755)]"
98,98,24.0,0.5093129873275757,"[(15, 0.31339324), (19, 0.054241125), (23, 0.10333714), (24, 0.509313)]"
99,99,24.0,0.6025206446647644,"[(5, 0.111173876), (15, 0.0825035), (23, 0.18883203), (24, 0.60252064)]"
100,100,6.0,0.7071089744567871,"[(2, 0.03148979), (6, 0.707109), (10, 0.013568865), (21, 0.19843264), (27, 0.041888207)]"
101,101,28.0,0.8322529792785645,"[(1, 0.011615331), (7, 0.061638653), (18, 0.085167006), (28, 0.832253)]"
102,102,8.0,0.47415146231651306,"[(5, 0.051234), (6, 0.027884012), (8, 0.4741515), (16, 0.015421722), (17, 0.021944568), (18, 0.034169536), (20, 0.36736414)]"
103,103,28.0,0.42266592383384705,"[(4, 0.072517425), (5, 0.14769514), (13, 0.03592631), (16, 0.16129676), (20, 0.09236512), (25, 0.061335657), (28, 0.42266592)]"
104,104,1.0,0.7665610313415527,"[(0, 0.16615482), (1, 0.76656103), (4, 0.015672069), (22, 0.040634844)]"
105,105,11.0,0.7074177265167236,"[(2, 0.2873655), (11, 0.7074177)]"
106,106,6.0,0.5394294261932373,"[(6, 0.5394294), (12, 0.027800804), (20, 0.09760853), (27, 0.06337587), (29, 0.26035905)]"
107,107,11.0,0.9214357733726501,"[(9, 0.064193554), (11, 0.9214357)]"
108,108,7.0,0.3196984529495239,"[(7, 0.31969845), (8, 0.0155626), (20, 0.2101179), (27, 0.2073189), (29, 0.2363232)]"
109,109,15.0,0.3624286651611328,"[(2, 0.183842), (11, 0.31947073), (15, 0.36242867), (18, 0.030830251), (19, 0.023685604), (24, 0.037813656), (25, 0.035477)]"
110,110,16.0,0.2513583302497864,"[(1, 0.1515837), (16, 0.25135833), (20, 0.24849756), (23, 0.10802791), (26, 0.22939739)]"
111,111,29.0,0.8282090425491333,"[(10, 0.021222029), (15, 0.079421684), (20, 0.034942895), (28, 0.025515005), (29, 0.82820904)]"
112,112,6.0,0.7425832748413086,"[(6, 0.7425833), (8, 0.023601871), (9, 0.013366218), (18, 0.02464639), (19, 0.05091775), (20, 0.051695406), (28, 0.08404858)]"
113,113,17.0,0.41522929072380066,"[(11, 0.315029), (14, 0.12434538), (17, 0.4152293), (18, 0.013234646), (21, 0.07767806), (29, 0.03927807)]"
114,114,22.0,0.35861936211586,"[(2, 0.07168588), (4, 0.057757918), (11, 0.017450258), (14, 0.23210503), (20, 0.06605158), (22, 0.35861936), (27, 0.07270547), (29, 0.11707245)]"
115,115,2.0,0.8691871762275696,"[(2, 0.8691872), (12, 0.01796803), (14, 0.068212606), (19, 0.014384657), (27, 0.022735378)]"
116,116,29.0,0.43359482288360596,"[(7, 0.02231261), (16, 0.34065104), (18, 0.07417485), (25, 0.05178579), (26, 0.06289767), (29, 0.43359485)]"
117,117,21.0,0.4334748685359955,"[(1, 0.120624535), (5, 0.3196974), (20, 0.023703285), (21, 0.43347487), (25, 0.08882049)]"
118,118,1.0,0.3679933249950409,"[(1, 0.36799332), (10, 0.07477981), (12, 0.3471077), (13, 0.06188838), (20, 0.014345871), (29, 0.12828264)]"
119,119,23.0,0.720848023891449,"[(6, 0.074058935), (9, 0.038301006), (21, 0.029234186), (23, 0.720848), (25, 0.073155165), (26, 0.052629523)]"
120,120,14.0,0.543714702129364,"[(2, 0.15634318), (11, 0.22654235), (14, 0.5437147), (16, 0.066110335)]"
121,121,14.0,0.9132518172264099,"[(14, 0.9132519), (24, 0.043566257), (27, 0.036560915)]"
122,122,12.0,0.5323964357376099,"[(1, 0.015366457), (10, 0.38560823), (12, 0.53239644), (13, 0.039123997), (25, 0.011419119)]"
123,123,29.0,0.8804407119750977,"[(2, 0.022398014), (13, 0.026963972), (25, 0.05742279), (29, 0.8804408)]"
124,124,29.0,0.8504129648208618,"[(1, 0.011618529), (22, 0.12859201), (29, 0.85041296)]"
125,125,7.0,0.5133264064788818,"[(0, 0.065297276), (5, 0.24917702), (7, 0.5133264), (11, 0.07505052), (15, 0.05329095), (25, 0.016933678), (28, 0.018675774)]"
126,126,17.0,0.5886569619178772,"[(0, 0.045460578), (1, 0.20368005), (11, 0.030360334), (15, 0.05351426), (17, 0.58865696), (19, 0.06261961)]"
127,127,13.0,0.933912992477417,"[(3, 0.042398874), (12, 0.012962865), (13, 0.933913)]"
128,128,1.0,0.5774244666099548,"[(1, 0.57742447), (20, 0.04021929), (26, 0.3745242)]"
129,129,19.0,0.7984797358512878,"[(0, 0.023036385), (6, 0.035254), (11, 0.09849896), (15, 0.012966054), (19, 0.79847974)]"
130,130,15.0,0.37608039379119873,"[(11, 0.35324267), (15, 0.3760804), (18, 0.02686948), (21, 0.051400837), (22, 0.18199955)]"
131,131,17.0,0.5803562998771667,"[(11, 0.14701594), (13, 0.25355873), (17, 0.5803563), (21, 0.0136127565)]"
132,132,21.0,0.4464942216873169,"[(11, 0.060567584), (15, 0.011004552), (19, 0.13624033), (21, 0.4464942), (24, 0.30388367), (25, 0.026344558)]"
133,133,20.0,0.21896956861019135,"[(1, 0.041447725), (2, 0.17312913), (10, 0.2124201), (11, 0.096717425), (13, 0.021424871), (15, 0.028908184), (17, 0.021220805), (20, 0.21896957), (21, 0.17731151)]"
134,134,20.0,0.5846667289733887,"[(2, 0.022473402), (11, 0.17956167), (15, 0.080064766), (20, 0.5846667), (21, 0.105389066), (28, 0.016875861)]"
135,135,12.0,0.5910891890525818,"[(1, 0.013875467), (5, 0.09685221), (10, 0.253207), (12, 0.5910892), (13, 0.0355023)]"
136,136,2.0,0.7118862271308899,"[(2, 0.7118862), (4, 0.049054537), (8, 0.030882202), (11, 0.09346088), (15, 0.10645427)]"
137,137,11.0,0.7863287925720215,"[(2, 0.20525248), (11, 0.7863288)]"
138,138,14.0,0.45647522807121277,"[(2, 0.3368495), (12, 0.06551732), (14, 0.45647526), (20, 0.016329112), (24, 0.035171814), (25, 0.049004696), (29, 0.033800703)]"
139,139,13.0,0.37437254190444946,"[(5, 0.03009937), (12, 0.2784479), (13, 0.37437254), (16, 0.1946782), (20, 0.11342906)]"
140,140,20.0,0.3402692973613739,"[(3, 0.017078038), (13, 0.08057516), (16, 0.24594022), (20, 0.3402693), (22, 0.12822211), (23, 0.02619705), (24, 0.039871633), (29, 0.10685055)]"
141,141,27.0,0.7500544786453247,"[(15, 0.085563034), (17, 0.107952975), (25, 0.014663573), (26, 0.031955633), (27, 0.7500545)]"
142,142,28.0,0.9482394456863403,"[(22, 0.045765955), (28, 0.94823945)]"
143,143,16.0,0.553716778755188,"[(1, 0.040974025), (3, 0.053800106), (4, 0.30787456), (8, 0.028996024), (16, 0.5537168)]"
144,144,29.0,0.6976072788238525,"[(5, 0.2471725), (12, 0.03564405), (29, 0.6976073)]"
145,145,9.0,0.3282938301563263,"[(5, 0.23053686), (9, 0.32829383), (10, 0.16435404), (18, 0.13797699), (26, 0.12600714)]"
146,146,11.0,0.6351902484893799,"[(1, 0.027045406), (2, 0.035464615), (4, 0.06744803), (11, 0.63519025), (15, 0.19556035), (24, 0.026559504)]"
147,147,12.0,0.7125467658042908,"[(6, 0.023101974), (10, 0.08981092), (12, 0.71254677), (13, 0.11012818), (20, 0.056470793)]"
148,148,18.0,0.5751749873161316,"[(3, 0.047969308), (16, 0.124902084), (18, 0.575175), (20, 0.13742566), (29, 0.10166259)]"
149,149,5.0,0.4572611451148987,"[(1, 0.085535996), (5, 0.45726115), (18, 0.117209196), (25, 0.33196136)]"
150,150,12.0,0.5601329207420349,"[(5, 0.015311625), (7, 0.072498634), (12, 0.5601329), (16, 0.12118907), (29, 0.22565457)]"
151,151,8.0,0.3174903094768524,"[(1, 0.03142177), (2, 0.011927634), (5, 0.047630243), (8, 0.3174903), (13, 0.12113555), (16, 0.23099951), (17, 0.040657792), (18, 0.062186617), (26, 0.09556563), (27, 0.03363166)]"
152,152,12.0,0.21638616919517517,"[(1, 0.076038465), (2, 0.13680623), (3, 0.07964669), (11, 0.021747869), (12, 0.21638617), (14, 0.027059507), (17, 0.015208538), (19, 0.13515891), (22, 0.10418236), (25, 0.18146934)]"
153,153,26.0,0.9820708632469177,"[(26, 0.98207086)]"
154,154,20.0,0.9911288022994995,"[(20, 0.99112874)]"
155,155,5.0,0.28041404485702515,"[(0, 0.059514806), (4, 0.054757874), (5, 0.28041404), (12, 0.068839625), (16, 0.14705865), (18, 0.061597653), (21, 0.13001852), (25, 0.18649805)]"
156,156,23.0,0.3331840932369232,"[(2, 0.08507051), (4, 0.0661055), (11, 0.31922773), (23, 0.3331841), (27, 0.049135633), (28, 0.13902158)]"
157,157,23.0,0.9851217865943909,"[(23, 0.9851218)]"
158,158,26.0,0.7190189957618713,"[(2, 0.027769389), (3, 0.029448673), (11, 0.09322272), (15, 0.09143329), (20, 0.013283771), (26, 0.719019), (28, 0.012800141)]"
159,159,3.0,0.5523273944854736,"[(1, 0.30877337), (3, 0.5523274), (21, 0.10911247), (28, 0.016828466)]"
160,160,26.0,0.582001805305481,"[(0, 0.018764626), (21, 0.38899937), (26, 0.5820018)]"
161,161,10.0,0.7575646042823792,"[(1, 0.09318404), (5, 0.027435726), (10, 0.7575646), (12, 0.016146384), (18, 0.09607955)]"
162,162,14.0,0.5883522629737854,"[(10, 0.012989358), (11, 0.037861023), (12, 0.046059918), (14, 0.58835226), (19, 0.06327376), (21, 0.1825774), (27, 0.062843844)]"
163,163,11.0,0.3556850850582123,"[(0, 0.029748922), (7, 0.016581917), (11, 0.35568509), (17, 0.012738332), (21, 0.3377894), (22, 0.20938879), (24, 0.031392097)]"
164,164,12.0,0.5220779776573181,"[(2, 0.46943402), (12, 0.522078)]"
165,165,1.0,0.30018866062164307,"[(0, 0.22875312), (1, 0.30018866), (2, 0.19140907), (17, 0.06666541), (28, 0.04984485), (29, 0.15441863)]"
166,166,22.0,0.8369390964508057,"[(4, 0.06742519), (22, 0.8369391), (24, 0.012088168), (26, 0.040544625), (27, 0.01568104)]"
167,167,1.0,0.5378987789154053,"[(1, 0.5378988), (3, 0.0787453), (7, 0.2963801), (8, 0.070901096)]"
168,168,1.0,0.36627620458602905,"[(1, 0.3662762), (2, 0.23233423), (3, 0.12023327), (21, 0.050698426), (23, 0.19694492), (26, 0.020980997)]"
169,169,26.0,0.38677072525024414,"[(0, 0.1910002), (7, 0.021393895), (15, 0.034381423), (17, 0.33501536), (18, 0.024470579), (26, 0.38677073)]"
170,170,16.0,0.519685685634613,"[(1, 0.026744334), (16, 0.5196857), (17, 0.11952878), (24, 0.3016421), (29, 0.018000519)]"
171,171,24.0,0.9838854074478149,"[(24, 0.9838854)]"
172,172,28.0,0.5853123068809509,"[(0, 0.09436486), (1, 0.037389375), (7, 0.19229683), (19, 0.041697893), (25, 0.02645714), (28, 0.5853123)]"
173,173,2.0,0.6075973510742188,"[(2, 0.60759735), (11, 0.029409293), (12, 0.14750487), (14, 0.11508055), (25, 0.020630905), (28, 0.06571985)]"
174,174,11.0,0.31082630157470703,"[(4, 0.049346805), (5, 0.034366176), (11, 0.3108263), (13, 0.02091709), (15, 0.25791565), (21, 0.043353766), (22, 0.08676182), (26, 0.17598934)]"
175,175,2.0,0.6617547869682312,"[(2, 0.6617548), (11, 0.013626283), (19, 0.14508708), (28, 0.17211567)]"
176,176,29.0,0.9900320768356323,"[(29, 0.9900321)]"
177,177,5.0,0.45137521624565125,"[(0, 0.021304801), (1, 0.050434478), (2, 0.012195113), (5, 0.4513752), (7, 0.071447045), (8, 0.048945725), (12, 0.03000539), (13, 0.27451304), (22, 0.010109458), (29, 0.023815025)]"
178,178,20.0,0.4220091700553894,"[(5, 0.0501569), (7, 0.02558389), (8, 0.34149763), (20, 0.42200917), (25, 0.04137938), (27, 0.104806)]"
179,179,11.0,0.8067268133163452,"[(11, 0.8067268), (12, 0.04283786), (18, 0.13717502)]"
180,180,14.0,0.7282267808914185,"[(11, 0.19607124), (14, 0.7282268), (21, 0.03290212), (29, 0.02088633)]"
181,181,12.0,0.4072535037994385,"[(1, 0.09472349), (3, 0.3534237), (10, 0.026651517), (12, 0.4072535), (13, 0.07726567), (16, 0.026869224)]"
182,182,20.0,0.2580548822879791,"[(1, 0.19477388), (12, 0.22905813), (16, 0.25283968), (18, 0.027811078), (20, 0.25805488), (23, 0.02143811)]"
183,183,11.0,0.7857604622840881,"[(11, 0.78576046), (14, 0.0148038445), (17, 0.037044104), (20, 0.037126433), (24, 0.116573505)]"
184,184,24.0,0.9033659100532532,"[(12, 0.025120333), (16, 0.02263608), (21, 0.0412053), (24, 0.90336597)]"
185,185,9.0,0.4362407922744751,"[(1, 0.12185035), (6, 0.06789329), (9, 0.4362408), (15, 0.04674976), (20, 0.31181243)]"
186,186,14.0,0.3394699990749359,"[(8, 0.24057008), (14, 0.33947), (18, 0.14202209), (19, 0.22965091), (28, 0.029737853)]"
187,187,28.0,0.6778329014778137,"[(1, 0.032754444), (5, 0.26226655), (8, 0.018108293), (28, 0.6778329)]"
188,188,3.0,0.3115957975387573,"[(1, 0.21198536), (3, 0.3115958), (20, 0.10570066), (24, 0.2888696), (29, 0.07025476)]"
