,topic1,topic2,topic3,topic4,topic5,topic6,topic7,topic8,topic9,topic10,topic11,topic12,topic13,topic14,topic15,topic16,topic17,topic18,topic19,topic20,topic21,topic22,topic23,topic24,topic25,topic26,topic27,topic28,topic29,topic30,topic31,topic32,topic33,topic34,topic35,topic36,topic37,topic38,topic39,topic40
10,0.0003676889755297452,0.0003676889755297452,0.0003676889755297452,0.0003676889755297452,0.0003676889755297452,0.0003676889755297452,0.0003676889755297452,0.0003676889755297452,0.0003676889755297452,0.0003676889755297452,0.0003676889755297452,0.0003676889755297452,0.0003676889755297452,0.0003676889755297452,0.0003676889755297452,0.0003676889755297452,0.02058781497180462,0.0003676889755297452,0.0003676889755297452,0.0003676889755297452,0.0003676889755297452,0.0003676889755297452,0.0003676889755297452,0.0003676889755297452,0.0003676889755297452,0.0003676889755297452,0.0003676889755297452,0.7742948532104492,0.0003676889755297452,0.0003676889755297452,0.0003676889755297452,0.0003676889755297452,0.0003676889755297452,0.0003676889755297452,0.0003676889755297452,0.0003676889755297452,0.0003676889755297452,0.0003676889755297452,0.1915128529071808,0.0003676889755297452
11,0.0003623708907980472,0.0003623708907980472,0.0003623708907980472,0.0003623708907980472,0.0003623708907980472,0.027612177655100822,0.0003623708907980472,0.0003623708907980472,0.0003623708907980472,0.0003623708907980472,0.0003623708907980472,0.0003623708907980472,0.0003623708907980472,0.030792273581027985,0.0003623708907980472,0.1985364407300949,0.09362829476594925,0.0003623708907980472,0.0003623708907980472,0.0003623708907980472,0.0003623708907980472,0.0606745146214962,0.0003623708907980472,0.0003623708907980472,0.0003623708907980472,0.08707603067159653,0.0003623708907980472,0.0003623708907980472,0.0003623708907980472,0.0003623708907980472,0.0003623708907980472,0.0003623708907980472,0.0003623708907980472,0.0003623708907980472,0.0003623708907980472,0.48972201347351074,0.0003623708907980472,0.0003623708907980472,0.0003623708907980472,0.0003623708907980472
12,0.00037329309270717204,0.00037329309270717204,0.13949261605739594,0.00037329309270717204,0.00037329309270717204,0.00037329309270717204,0.00037329309270717204,0.00037329309270717204,0.00037329309270717204,0.00037329309270717204,0.11357671022415161,0.00037329309270717204,0.00037329309270717204,0.03577547147870064,0.00037329309270717204,0.00037329309270717204,0.00037329309270717204,0.00037329309270717204,0.00037329309270717204,0.02163618989288807,0.00037329309270717204,0.49724850058555603,0.00037329309270717204,0.03022552840411663,0.00037329309270717204,0.00037329309270717204,0.00037329309270717204,0.04516109824180603,0.00037329309270717204,0.00037329309270717204,0.00037329309270717204,0.00037329309270717204,0.00037329309270717204,0.00037329309270717204,0.00037329309270717204,0.00037329309270717204,0.00037329309270717204,0.10493851453065872,0.00037329309270717204,0.00037329309270717204
13,0.0004465448728296906,0.0004465448728296906,0.0004465448728296906,0.0004465448728296906,0.0004465448728296906,0.0004465448728296906,0.0004465448728296906,0.0004465448728296906,0.0004465448728296906,0.0004465448728296906,0.0004465448728296906,0.0004465448728296906,0.0004465448728296906,0.06229691579937935,0.0004465448728296906,0.0004465448728296906,0.0004465448728296906,0.0004465448728296906,0.0004465448728296906,0.08066858351230621,0.0004465448728296906,0.018883952870965004,0.0004465448728296906,0.40754300355911255,0.0004465448728296906,0.0004465448728296906,0.0004465448728296906,0.0004465448728296906,0.0004465448728296906,0.0004465448728296906,0.0004465448728296906,0.0371156670153141,0.0004465448728296906,0.1278904378414154,0.0004465448728296906,0.1288091391324997,0.0004465448728296906,0.0004465448728296906,0.0773540660738945,0.04559534788131714
14,0.000446530117187649,0.000446530117187649,0.000446530117187649,0.000446530117187649,0.000446530117187649,0.000446530117187649,0.11794795095920563,0.000446530117187649,0.13211695849895477,0.000446530117187649,0.000446530117187649,0.000446530117187649,0.000446530117187649,0.000446530117187649,0.000446530117187649,0.000446530117187649,0.45322760939598083,0.000446530117187649,0.000446530117187649,0.000446530117187649,0.000446530117187649,0.000446530117187649,0.2389845848083496,0.000446530117187649,0.000446530117187649,0.000446530117187649,0.000446530117187649,0.000446530117187649,0.000446530117187649,0.000446530117187649,0.000446530117187649,0.000446530117187649,0.000446530117187649,0.04209434241056442,0.000446530117187649,0.000446530117187649,0.000446530117187649,0.000446530117187649,0.000446530117187649,0.000446530117187649
15,0.021521832793951035,0.0005209720693528652,0.0216191615909338,0.0005209720693528652,0.0005209720693528652,0.0005209720693528652,0.0005209720693528652,0.0005209720693528652,0.0005209720693528652,0.0005209720693528652,0.0005209720693528652,0.0005209720693528652,0.0005209720693528652,0.16392430663108826,0.0005209720693528652,0.0005209720693528652,0.0005209720693528652,0.3160911798477173,0.0005209720693528652,0.0230662040412426,0.0005209720693528652,0.0005209720693528652,0.0005209720693528652,0.13907364010810852,0.0005209720693528652,0.0005209720693528652,0.0005209720693528652,0.0005209720693528652,0.0005209720693528652,0.20030440390110016,0.0005209720693528652,0.0005209720693528652,0.0005209720693528652,0.0005209720693528652,0.0005209720693528652,0.07514005899429321,0.0005209720693528652,0.023109061643481255,0.0005209720693528652,0.0005209720693528652
16,0.0005000696983188391,0.0005000696983188391,0.0005000696983188391,0.0005000696983188391,0.0005000696983188391,0.0005000696983188391,0.0005000696983188391,0.0005000696983188391,0.0005000696983188391,0.0005000696983188391,0.0005000696983188391,0.0005000696983188391,0.0005000696983188391,0.0005000696983188391,0.0005000696983188391,0.0005000696983188391,0.0005000696983188391,0.0005000696983188391,0.0005000696983188391,0.0005000696983188391,0.0005000696983188391,0.0005000696983188391,0.0005000696983188391,0.02066931128501892,0.0005000696983188391,0.0005000696983188391,0.0005000696983188391,0.0005000696983188391,0.0005000696983188391,0.0005000696983188391,0.020499981939792633,0.1794065684080124,0.0005000696983188391,0.0005000696983188391,0.0005000696983188391,0.0005000696983188391,0.0005000696983188391,0.0005000696983188391,0.0005000696983188391,0.7614216208457947
17,0.00027790898457169533,0.022453367710113525,0.029757730662822723,0.00027790898457169533,0.00027790898457169533,0.00027790898457169533,0.00027790898457169533,0.00027790898457169533,0.00027790898457169533,0.00027790898457169533,0.00027790898457169533,0.00027790898457169533,0.00027790898457169533,0.00027790898457169533,0.00027790898457169533,0.00027790898457169533,0.025478867813944817,0.08867382258176804,0.04763459786772728,0.00027790898457169533,0.00027790898457169533,0.00027790898457169533,0.00027790898457169533,0.00027790898457169533,0.6782991290092468,0.00027790898457169533,0.00027790898457169533,0.00027790898457169533,0.01225941814482212,0.00027790898457169533,0.00027790898457169533,0.00027790898457169533,0.024471579119563103,0.00027790898457169533,0.00027790898457169533,0.00027790898457169533,0.00027790898457169533,0.00027790898457169533,0.022736944258213043,0.03989725559949875
18,0.01876765489578247,0.0003012275556102395,0.0003012275556102395,0.0003012275556102395,0.0003012275556102395,0.0003012275556102395,0.0003012275556102395,0.0003012275556102395,0.0003012275556102395,0.0003012275556102395,0.0003012275556102395,0.0003012275556102395,0.0003012275556102395,0.7421883940696716,0.0003012275556102395,0.0003012275556102395,0.0003012275556102395,0.04174911975860596,0.0003012275556102395,0.0003012275556102395,0.0003012275556102395,0.0003012275556102395,0.0003012275556102395,0.0003012275556102395,0.0003012275556102395,0.0003012275556102395,0.0003012275556102395,0.0003012275556102395,0.0003012275556102395,0.03657985478639603,0.0003012275556102395,0.0003012275556102395,0.0003012275556102395,0.15017202496528625,0.0003012275556102395,0.0003012275556102395,0.0003012275556102395,0.0003012275556102395,0.0003012275556102395,0.0003012275556102395
19,0.00031261760159395635,0.00031261760159395635,0.018855204805731773,0.00031261760159395635,0.00031261760159395635,0.00031261760159395635,0.00031261760159395635,0.00031261760159395635,0.00031261760159395635,0.00031261760159395635,0.00031261760159395635,0.00031261760159395635,0.00031261760159395635,0.0523536242544651,0.00031261760159395635,0.00031261760159395635,0.00031261760159395635,0.099489226937294,0.05237726867198944,0.00031261760159395635,0.00031261760159395635,0.00031261760159395635,0.00031261760159395635,0.00031261760159395635,0.19862034916877747,0.012802790850400925,0.00031261760159395635,0.00031261760159395635,0.009716618806123734,0.17989256978034973,0.00031261760159395635,0.00031261760159395635,0.00031261760159395635,0.00031261760159395635,0.00031261760159395635,0.015187765471637249,0.30098655819892883,0.00031261760159395635,0.023635076358914375,0.02732963114976883
20,0.000320662948070094,0.000320662948070094,0.000320662948070094,0.000320662948070094,0.12052569538354874,0.000320662948070094,0.000320662948070094,0.000320662948070094,0.033735696226358414,0.000320662948070094,0.000320662948070094,0.000320662948070094,0.16544249653816223,0.019379248842597008,0.000320662948070094,0.000320662948070094,0.000320662948070094,0.000320662948070094,0.10316973924636841,0.000320662948070094,0.036682795733213425,0.000320662948070094,0.2038426399230957,0.000320662948070094,0.000320662948070094,0.000320662948070094,0.000320662948070094,0.06717394292354584,0.000320662948070094,0.000320662948070094,0.09140314906835556,0.000320662948070094,0.000320662948070094,0.013159134425222874,0.013849739916622639,0.08412101119756699,0.000320662948070094,0.02605460025370121,0.013122857548296452,0.000320662948070094
21,0.004166861064732075,0.004166861064732075,0.004166861064732075,0.004166861064732075,0.004166861064732075,0.004166861064732075,0.004166861064732075,0.004166861064732075,0.004166861064732075,0.004166861064732075,0.004166861064732075,0.004166861064732075,0.004166861064732075,0.004166861064732075,0.004166861064732075,0.004166861064732075,0.004166861064732075,0.004166861064732075,0.004166861064732075,0.004166861064732075,0.004166861064732075,0.004166861064732075,0.004166861064732075,0.17081309854984283,0.6708462238311768,0.004166861064732075,0.004166861064732075,0.004166861064732075,0.004166861064732075,0.004166861064732075,0.004166861064732075,0.004166861064732075,0.004166861064732075,0.004166861064732075,0.004166861064732075,0.004166861064732075,0.004166861064732075,0.004166861064732075,0.004166861064732075,0.004166861064732075
22,0.0005210296367295086,0.0005210296367295086,0.023829448968172073,0.0005210296367295086,0.0005210296367295086,0.0005210296367295086,0.0005210296367295086,0.0005210296367295086,0.017479438334703445,0.021381773054599762,0.0005210296367295086,0.0005210296367295086,0.0005210296367295086,0.0005210296367295086,0.0005210296367295086,0.02453688159584999,0.026099221780896187,0.07018062472343445,0.06182374060153961,0.0005210296367295086,0.0005210296367295086,0.0005210296367295086,0.0005210296367295086,0.0005210296367295086,0.0005210296367295086,0.0005210296367295086,0.0005210296367295086,0.0005210296367295086,0.0005210296367295086,0.7379959225654602,0.0005210296367295086,0.0005210296367295086,0.0005210296367295086,0.0005210296367295086,0.0005210296367295086,0.0005210296367295086,0.0005210296367295086,0.0005210296367295086,0.0005210296367295086,0.0005210296367295086
23,0.0003473439428489655,0.08170345425605774,0.0003473439428489655,0.0003473439428489655,0.0003473439428489655,0.0003473439428489655,0.0003473439428489655,0.0003473439428489655,0.0003473439428489655,0.0003473439428489655,0.0003473439428489655,0.0003473439428489655,0.0003473439428489655,0.07488913834095001,0.0003473439428489655,0.0003473439428489655,0.0003473439428489655,0.3373889923095703,0.0003473439428489655,0.0387439988553524,0.18433430790901184,0.0003473439428489655,0.0003473439428489655,0.0003473439428489655,0.0003473439428489655,0.07083563506603241,0.0003473439428489655,0.0003473439428489655,0.0003473439428489655,0.049746014177799225,0.0003473439428489655,0.0003473439428489655,0.031381621956825256,0.10465063899755478,0.0003473439428489655,0.0003473439428489655,0.0003473439428489655,0.0003473439428489655,0.01590590924024582,0.0003473439428489655
24,0.00031650677556172013,0.00031650677556172013,0.046800289303064346,0.00031650677556172013,0.00031650677556172013,0.00031650677556172013,0.00031650677556172013,0.00031650677556172013,0.012994475662708282,0.6136714816093445,0.00031650677556172013,0.00031650677556172013,0.01312596257776022,0.014761471189558506,0.00031650677556172013,0.00031650677556172013,0.00031650677556172013,0.1098470389842987,0.00031650677556172013,0.00031650677556172013,0.00031650677556172013,0.00031650677556172013,0.03933163359761238,0.00031650677556172013,0.00031650677556172013,0.00031650677556172013,0.00031650677556172013,0.00031650677556172013,0.00031650677556172013,0.00031650677556172013,0.00031650677556172013,0.00031650677556172013,0.00031650677556172013,0.00031650677556172013,0.00031650677556172013,0.00031650677556172013,0.00031650677556172013,0.13933946192264557,0.00031650677556172013,0.00031650677556172013
25,0.028432650491595268,0.0006757581140846014,0.0006757581140846014,0.0006757581140846014,0.0006757581140846014,0.0006757581140846014,0.0006757581140846014,0.0006757581140846014,0.0006757581140846014,0.0006757581140846014,0.0006757581140846014,0.8918319940567017,0.0006757581140846014,0.0006757581140846014,0.0547323077917099,0.0006757581140846014,0.0006757581140846014,0.0006757581140846014,0.0006757581140846014,0.0006757581140846014,0.0006757581140846014,0.0006757581140846014,0.0006757581140846014,0.0006757581140846014,0.0006757581140846014,0.0006757581140846014,0.0006757581140846014,0.0006757581140846014,0.0006757581140846014,0.0006757581140846014,0.0006757581140846014,0.0006757581140846014,0.0006757581140846014,0.0006757581140846014,0.0006757581140846014,0.0006757581140846014,0.0006757581140846014,0.0006757581140846014,0.0006757581140846014,0.0006757581140846014
26,0.006250957492738962,0.006250957492738962,0.006250957492738962,0.006250957492738962,0.006250957492738962,0.006250957492738962,0.006250957492738962,0.006250957492738962,0.006250957492738962,0.006250957492738962,0.006250957492738962,0.006250957492738962,0.006250957492738962,0.26385653018951416,0.006250957492738962,0.006250957492738962,0.006250957492738962,0.006250957492738962,0.006250957492738962,0.006250957492738962,0.006250957492738962,0.006250957492738962,0.006250957492738962,0.006250957492738962,0.24857887625694275,0.006250957492738962,0.006250957492738962,0.006250957492738962,0.006250957492738962,0.006250957492738962,0.006250957492738962,0.006250957492738962,0.006250957492738962,0.006250957492738962,0.006250957492738962,0.006250957492738962,0.006250957492738962,0.006250957492738962,0.2562791705131531,0.006250957492738962
27,0.00033343766699545085,0.00033343766699545085,0.0358830951154232,0.00033343766699545085,0.00033343766699545085,0.00033343766699545085,0.00033343766699545085,0.04114735126495361,0.024550098925828934,0.00033343766699545085,0.00033343766699545085,0.00033343766699545085,0.00033343766699545085,0.00033343766699545085,0.02700474113225937,0.00033343766699545085,0.00033343766699545085,0.2038632482290268,0.00033343766699545085,0.015819797292351723,0.00033343766699545085,0.00033343766699545085,0.02850980870425701,0.00033343766699545085,0.09678352624177933,0.00033343766699545085,0.00033343766699545085,0.00033343766699545085,0.1837940365076065,0.00033343766699545085,0.00033343766699545085,0.2650755047798157,0.00033343766699545085,0.00033343766699545085,0.00033343766699545085,0.00033343766699545085,0.00033343766699545085,0.05779110640287399,0.010441398248076439,0.00033343766699545085
28,0.01270357333123684,0.05932126194238663,0.00028745029703713953,0.00028745029703713953,0.1634446531534195,0.05554759129881859,0.00028745029703713953,0.10573232918977737,0.00028745029703713953,0.00028745029703713953,0.03599786013364792,0.1394931823015213,0.00028745029703713953,0.00028745029703713953,0.00028745029703713953,0.021057283505797386,0.05220210179686546,0.03795010596513748,0.00028745029703713953,0.00028745029703713953,0.00028745029703713953,0.00028745029703713953,0.00028745029703713953,0.05143202841281891,0.00028745029703713953,0.00028745029703713953,0.07691282778978348,0.00028745029703713953,0.00028745029703713953,0.04916849732398987,0.00028745029703713953,0.00028745029703713953,0.00028745029703713953,0.00028745029703713953,0.02401174232363701,0.013660423457622528,0.00028745029703713953,0.00028745029703713953,0.0944657102227211,0.00028745029703713953
29,0.00026895603514276445,0.00026895603514276445,0.00026895603514276445,0.00026895603514276445,0.00026895603514276445,0.00026895603514276445,0.00026895603514276445,0.00026895603514276445,0.7740323543548584,0.00026895603514276445,0.00026895603514276445,0.00026895603514276445,0.00026895603514276445,0.00026895603514276445,0.00026895603514276445,0.00026895603514276445,0.00026895603514276445,0.00026895603514276445,0.00026895603514276445,0.00026895603514276445,0.00026895603514276445,0.00026895603514276445,0.0556127093732357,0.00026895603514276445,0.00026895603514276445,0.00026895603514276445,0.061517998576164246,0.00026895603514276445,0.00026895603514276445,0.00026895603514276445,0.00026895603514276445,0.00026895603514276445,0.07375476509332657,0.00026895603514276445,0.00026895603514276445,0.00026895603514276445,0.014263814315199852,0.00026895603514276445,0.00026895603514276445,0.011673846282064915
30,0.2709572911262512,0.06882926821708679,0.0006759106763638556,0.0006759106763638556,0.0006759106763638556,0.0006759106763638556,0.027700824663043022,0.0006759106763638556,0.0006759106763638556,0.0006759106763638556,0.0006759106763638556,0.0006759106763638556,0.0006759106763638556,0.0006759106763638556,0.0006759106763638556,0.0006759106763638556,0.0006759106763638556,0.0006759106763638556,0.03242526948451996,0.0006759106763638556,0.0006759106763638556,0.0006759106763638556,0.1558437943458557,0.0006759106763638556,0.0006759106763638556,0.0006759106763638556,0.0006759106763638556,0.0006759106763638556,0.0006759106763638556,0.0006759106763638556,0.0006759106763638556,0.0006759106763638556,0.0006759106763638556,0.0006759106763638556,0.0006759106763638556,0.0006759106763638556,0.05728081986308098,0.0006759106763638556,0.0006759106763638556,0.3646577000617981
31,0.000316482299240306,0.000316482299240306,0.000316482299240306,0.014774969778954983,0.000316482299240306,0.000316482299240306,0.000316482299240306,0.02471964992582798,0.000316482299240306,0.000316482299240306,0.000316482299240306,0.000316482299240306,0.000316482299240306,0.000316482299240306,0.000316482299240306,0.000316482299240306,0.000316482299240306,0.000316482299240306,0.02591046318411827,0.014147109352052212,0.000316482299240306,0.000316482299240306,0.000316482299240306,0.000316482299240306,0.000316482299240306,0.000316482299240306,0.000316482299240306,0.34657829999923706,0.000316482299240306,0.000316482299240306,0.000316482299240306,0.000316482299240306,0.000316482299240306,0.000316482299240306,0.5631090998649597,0.000316482299240306,0.000316482299240306,0.000316482299240306,0.000316482299240306,0.000316482299240306
32,0.018195675686001778,0.0003333858912810683,0.0003333858912810683,0.0003333858912810683,0.0003333858912810683,0.0003333858912810683,0.0003333858912810683,0.0003333858912810683,0.0003333858912810683,0.17120228707790375,0.0003333858912810683,0.0003333858912810683,0.0003333858912810683,0.0003333858912810683,0.0003333858912810683,0.0003333858912810683,0.0003333858912810683,0.0003333858912810683,0.0003333858912810683,0.0003333858912810683,0.0003333858912810683,0.06817381083965302,0.0003333858912810683,0.0003333858912810683,0.0003333858912810683,0.0003333858912810683,0.0003333858912810683,0.0003333858912810683,0.0003333858912810683,0.0003333858912810683,0.0003333858912810683,0.0003333858912810683,0.0003333858912810683,0.0003333858912810683,0.0003333858912810683,0.04294693470001221,0.0003333858912810683,0.64608234167099,0.04206378385424614,0.0003333858912810683
33,0.0006411271751858294,0.0006411271751858294,0.04093913361430168,0.0006411271751858294,0.0006411271751858294,0.0006411271751858294,0.0006411271751858294,0.0006411271751858294,0.0006411271751858294,0.0006411271751858294,0.14042550325393677,0.0006411271751858294,0.0006411271751858294,0.0006411271751858294,0.0006411271751858294,0.0006411271751858294,0.0006411271751858294,0.10672393441200256,0.0006411271751858294,0.0006411271751858294,0.0006411271751858294,0.10322002321481705,0.0006411271751858294,0.0006411271751858294,0.46454742550849915,0.0006411271751858294,0.0006411271751858294,0.0006411271751858294,0.0006411271751858294,0.035277314484119415,0.0006411271751858294,0.08770948648452759,0.0006411271751858294,0.0006411271751858294,0.0006411271751858294,0.0006411271751858294,0.0006411271751858294,0.0006411271751858294,0.0006411271751858294,0.0006411271751858294
34,0.05942549556493759,0.000284164329059422,0.000284164329059422,0.000284164329059422,0.000284164329059422,0.000284164329059422,0.000284164329059422,0.000284164329059422,0.000284164329059422,0.000284164329059422,0.000284164329059422,0.000284164329059422,0.000284164329059422,0.000284164329059422,0.000284164329059422,0.05949825420975685,0.022512216120958328,0.22524365782737732,0.000284164329059422,0.000284164329059422,0.03228715434670448,0.000284164329059422,0.000284164329059422,0.000284164329059422,0.48897722363471985,0.000284164329059422,0.000284164329059422,0.000284164329059422,0.000284164329059422,0.000284164329059422,0.000284164329059422,0.000284164329059422,0.043794896453619,0.014649678021669388,0.000284164329059422,0.000284164329059422,0.000284164329059422,0.000284164329059422,0.000284164329059422,0.044802360236644745
