,topic1,topic2,topic3,topic4,topic5,topic6,topic7,topic8,topic9,topic10,topic11,topic12,topic13,topic14,topic15,topic16,topic17,topic18,topic19,topic20,topic21,topic22,topic23,topic24,topic25,topic26,topic27,topic28,topic29,topic30
10,0.0004068540583830327,0.0004068540583830327,0.0004068540583830327,0.11271402984857559,0.3833078444004059,0.0004068540583830327,0.0004068540583830327,0.0004068540583830327,0.0004068540583830327,0.0004068540583830327,0.0004068540583830327,0.0004068540583830327,0.0004068540583830327,0.0004068540583830327,0.0004068540583830327,0.0004068540583830327,0.0004068540583830327,0.0004068540583830327,0.0004068540583830327,0.0004068540583830327,0.0004068540583830327,0.0004068540583830327,0.0004068540583830327,0.0004068540583830327,0.0004068540583830327,0.0004068540583830327,0.492993026971817,0.0004068540583830327,0.0004068540583830327,0.0004068540583830327
11,0.00048435109783895314,0.00048435109783895314,0.00048435109783895314,0.00048435109783895314,0.19123704731464386,0.00048435109783895314,0.00048435109783895314,0.00048435109783895314,0.00048435109783895314,0.00048435109783895314,0.00048435109783895314,0.00048435109783895314,0.00048435109783895314,0.748429536819458,0.00048435109783895314,0.00048435109783895314,0.00048435109783895314,0.00048435109783895314,0.00048435109783895314,0.00048435109783895314,0.00048435109783895314,0.00048435109783895314,0.00048435109783895314,0.00048435109783895314,0.00048435109783895314,0.00048435109783895314,0.00048435109783895314,0.00048435109783895314,0.03387574478983879,0.013864540494978428
12,0.0003546673688106239,0.0003546673688106239,0.0003546673688106239,0.0003546673688106239,0.0003546673688106239,0.0003546673688106239,0.0003546673688106239,0.0003546673688106239,0.0003546673688106239,0.0003546673688106239,0.0003546673688106239,0.0003546673688106239,0.0003546673688106239,0.0003546673688106239,0.0003546673688106239,0.0003546673688106239,0.0003546673688106239,0.0003546673688106239,0.0003546673688106239,0.0003546673688106239,0.0003546673688106239,0.0003546673688106239,0.0003546673688106239,0.0003546673688106239,0.9897146224975586,0.0003546673688106239,0.0003546673688106239,0.0003546673688106239,0.0003546673688106239,0.0003546673688106239
13,0.08516640216112137,0.00034792537917383015,0.035301364958286285,0.00034792537917383015,0.00034792537917383015,0.00034792537917383015,0.00034792537917383015,0.00034792537917383015,0.00034792537917383015,0.00034792537917383015,0.1916472464799881,0.00034792537917383015,0.00034792537917383015,0.00034792537917383015,0.00034792537917383015,0.00034792537917383015,0.00034792537917383015,0.04904279485344887,0.00034792537917383015,0.00034792537917383015,0.00034792537917383015,0.00034792537917383015,0.00034792537917383015,0.00034792537917383015,0.6193589568138123,0.011133024469017982,0.00034792537917383015,0.00034792537917383015,0.00034792537917383015,0.00034792537917383015
14,0.0002627657086122781,0.0002627657086122781,0.0002627657086122781,0.0002627657086122781,0.0002627657086122781,0.12030923366546631,0.0002627657086122781,0.0002627657086122781,0.0002627657086122781,0.011343968100845814,0.0002627657086122781,0.0002627657086122781,0.0002627657086122781,0.0002627657086122781,0.0002627657086122781,0.0002627657086122781,0.0002627657086122781,0.012148686684668064,0.0002627657086122781,0.0818467065691948,0.0002627657086122781,0.0002627657086122781,0.0002627657086122781,0.0002627657086122781,0.0002627657086122781,0.0002627657086122781,0.0002627657086122781,0.5970247387886047,0.1710202991962433,0.0002627657086122781
15,0.00031754185329191387,0.00031754185329191387,0.00031754185329191387,0.00031754185329191387,0.00031754185329191387,0.00031754185329191387,0.00031754185329191387,0.00031754185329191387,0.00031754185329191387,0.00031754185329191387,0.00031754185329191387,0.00031754185329191387,0.00031754185329191387,0.00031754185329191387,0.00031754185329191387,0.00031754185329191387,0.00031754185329191387,0.00031754185329191387,0.00031754185329191387,0.00031754185329191387,0.00031754185329191387,0.00031754185329191387,0.00031754185329191387,0.00031754185329191387,0.00031754185329191387,0.00031754185329191387,0.00031754185329191387,0.00031754185329191387,0.3808844983577728,0.6102243065834045
16,0.14408506453037262,0.00022717533283866942,0.00022717533283866942,0.00022717533283866942,0.00022717533283866942,0.00022717533283866942,0.00022717533283866942,0.00022717533283866942,0.00022717533283866942,0.00022717533283866942,0.00022717533283866942,0.00022717533283866942,0.153306782245636,0.00022717533283866942,0.00022717533283866942,0.00022717533283866942,0.00022717533283866942,0.00022717533283866942,0.00022717533283866942,0.06540624797344208,0.00022717533283866942,0.024898402392864227,0.021493038162589073,0.5300216674804688,0.00022717533283866942,0.0227423794567585,0.00022717533283866942,0.00022717533283866942,0.03304851055145264,0.00022717533283866942
17,0.0002691293484531343,0.08447907119989395,0.0002691293484531343,0.0002691293484531343,0.0002691293484531343,0.0002691293484531343,0.0002691293484531343,0.0002691293484531343,0.0002691293484531343,0.0002691293484531343,0.0002691293484531343,0.04456561058759689,0.0002691293484531343,0.0002691293484531343,0.0002691293484531343,0.0002691293484531343,0.0002691293484531343,0.0002691293484531343,0.0002691293484531343,0.5378304719924927,0.05604862794280052,0.0002691293484531343,0.0002691293484531343,0.24626761674880981,0.0002691293484531343,0.024349452927708626,0.0002691293484531343,0.0002691293484531343,0.0002691293484531343,0.0002691293484531343
18,0.000530569872353226,0.000530569872353226,0.000530569872353226,0.000530569872353226,0.000530569872353226,0.000530569872353226,0.000530569872353226,0.000530569872353226,0.000530569872353226,0.02100822702050209,0.000530569872353226,0.000530569872353226,0.330143541097641,0.000530569872353226,0.000530569872353226,0.000530569872353226,0.000530569872353226,0.000530569872353226,0.000530569872353226,0.000530569872353226,0.000530569872353226,0.05362673103809357,0.000530569872353226,0.000530569872353226,0.000530569872353226,0.32828259468078613,0.000530569872353226,0.2536746859550476,0.000530569872353226,0.000530569872353226
19,0.18413260579109192,0.000696132134180516,0.000696132134180516,0.000696132134180516,0.000696132134180516,0.379428893327713,0.000696132134180516,0.000696132134180516,0.000696132134180516,0.000696132134180516,0.1997378021478653,0.000696132134180516,0.000696132134180516,0.000696132134180516,0.000696132134180516,0.000696132134180516,0.000696132134180516,0.03197189047932625,0.000696132134180516,0.000696132134180516,0.000696132134180516,0.000696132134180516,0.000696132134180516,0.000696132134180516,0.18732544779777527,0.000696132134180516,0.000696132134180516,0.000696132134180516,0.000696132134180516,0.000696132134180516
20,0.6090254187583923,0.0003492913383524865,0.0003492913383524865,0.0003492913383524865,0.0003492913383524865,0.021673088893294334,0.010188404470682144,0.013940555974841118,0.0003492913383524865,0.0003492913383524865,0.03142343461513519,0.0003492913383524865,0.0003492913383524865,0.0003492913383524865,0.0003492913383524865,0.0003492913383524865,0.21925237774848938,0.0003492913383524865,0.0003492913383524865,0.0003492913383524865,0.0003492913383524865,0.06074024736881256,0.013606511987745762,0.0003492913383524865,0.012814839370548725,0.0003492913383524865,0.0003492913383524865,0.0003492913383524865,0.0003492913383524865,0.0003492913383524865
21,0.00026263846666552126,0.00026263846666552126,0.00026263846666552126,0.00026263846666552126,0.00026263846666552126,0.00026263846666552126,0.00026263846666552126,0.00026263846666552126,0.00026263846666552126,0.00026263846666552126,0.00026263846666552126,0.00026263846666552126,0.00026263846666552126,0.9923834800720215,0.00026263846666552126,0.00026263846666552126,0.00026263846666552126,0.00026263846666552126,0.00026263846666552126,0.00026263846666552126,0.00026263846666552126,0.00026263846666552126,0.00026263846666552126,0.00026263846666552126,0.00026263846666552126,0.00026263846666552126,0.00026263846666552126,0.00026263846666552126,0.00026263846666552126,0.00026263846666552126
22,0.0003119413449894637,0.0003119413449894637,0.08280467987060547,0.0003119413449894637,0.0003119413449894637,0.0003119413449894637,0.0003119413449894637,0.0003119413449894637,0.0003119413449894637,0.0003119413449894637,0.0003119413449894637,0.0003119413449894637,0.0003119413449894637,0.6512796878814697,0.0003119413449894637,0.0003119413449894637,0.0003119413449894637,0.0003119413449894637,0.0003119413449894637,0.0003119413449894637,0.0003119413449894637,0.0003119413449894637,0.0003119413449894637,0.0003119413449894637,0.0003119413449894637,0.0003119413449894637,0.257493257522583,0.0003119413449894637,0.0003119413449894637,0.0003119413449894637
23,0.0005058798706158996,0.0005058798706158996,0.0005058798706158996,0.0005058798706158996,0.0005058798706158996,0.0005058798706158996,0.0005058798706158996,0.0005058798706158996,0.0005058798706158996,0.0005058798706158996,0.0005058798706158996,0.0005058798706158996,0.0005058798706158996,0.0005058798706158996,0.0005058798706158996,0.0005058798706158996,0.0005058798706158996,0.0005058798706158996,0.0005058798706158996,0.0005058798706158996,0.0005058798706158996,0.0005058798706158996,0.2584480345249176,0.0005058798706158996,0.016493991017341614,0.48966267704963684,0.22224242985248566,0.0005058798706158996,0.0005058798706158996,0.0005058798706158996
24,0.00033745713881216943,0.00033745713881216943,0.032906267791986465,0.0519220307469368,0.00033745713881216943,0.00033745713881216943,0.00033745713881216943,0.00033745713881216943,0.00033745713881216943,0.00033745713881216943,0.4126434922218323,0.00033745713881216943,0.00853803288191557,0.275650292634964,0.00033745713881216943,0.00033745713881216943,0.00033745713881216943,0.00033745713881216943,0.00033745713881216943,0.08564437180757523,0.0612516812980175,0.00033745713881216943,0.00033745713881216943,0.06401977688074112,0.00033745713881216943,0.00033745713881216943,0.00033745713881216943,0.00033745713881216943,0.00033745713881216943,0.00033745713881216943
25,0.00021794707572553307,0.00021794707572553307,0.04735836386680603,0.00021794707572553307,0.00021794707572553307,0.00021794707572553307,0.00021794707572553307,0.00021794707572553307,0.00021794707572553307,0.00021794707572553307,0.00021794707572553307,0.00021794707572553307,0.00021794707572553307,0.9465391039848328,0.00021794707572553307,0.00021794707572553307,0.00021794707572553307,0.00021794707572553307,0.00021794707572553307,0.00021794707572553307,0.00021794707572553307,0.00021794707572553307,0.00021794707572553307,0.00021794707572553307,0.00021794707572553307,0.00021794707572553307,0.00021794707572553307,0.00021794707572553307,0.00021794707572553307,0.00021794707572553307
26,0.1965246945619583,0.0006182189099490643,0.0006182189099490643,0.0006182189099490643,0.0006182189099490643,0.0006182189099490643,0.0006182189099490643,0.0006182189099490643,0.0006182189099490643,0.6335776448249817,0.0006182189099490643,0.0006182189099490643,0.0006182189099490643,0.0006182189099490643,0.0006182189099490643,0.0006182189099490643,0.0006182189099490643,0.0006182189099490643,0.0006182189099490643,0.0006182189099490643,0.0006182189099490643,0.0006182189099490643,0.0006182189099490643,0.0006182189099490643,0.1532057523727417,0.0006182189099490643,0.0006182189099490643,0.0006182189099490643,0.0006182189099490643,0.0006182189099490643
27,0.7154717445373535,0.0005294389557093382,0.0005294389557093382,0.0005294389557093382,0.0005294389557093382,0.0005294389557093382,0.0005294389557093382,0.0005294389557093382,0.0005294389557093382,0.03411082923412323,0.0005294389557093382,0.0005294389557093382,0.0005294389557093382,0.07649070769548416,0.0005294389557093382,0.0005294389557093382,0.0005294389557093382,0.0005294389557093382,0.0005294389557093382,0.0005294389557093382,0.0005294389557093382,0.0005294389557093382,0.05838588625192642,0.0005294389557093382,0.0005294389557093382,0.0005294389557093382,0.10230480879545212,0.0005294389557093382,0.0005294389557093382,0.0005294389557093382
28,0.0009031666559167206,0.0009031666559167206,0.3905368745326996,0.0009031666559167206,0.0009031666559167206,0.0009031666559167206,0.0009031666559167206,0.0009031666559167206,0.0009031666559167206,0.13830630481243134,0.0009031666559167206,0.0009031666559167206,0.0009031666559167206,0.0009031666559167206,0.0009031666559167206,0.17529627680778503,0.0009031666559167206,0.0009031666559167206,0.0009031666559167206,0.0009031666559167206,0.0009031666559167206,0.0009031666559167206,0.0009031666559167206,0.0009031666559167206,0.27237823605537415,0.0009031666559167206,0.0009031666559167206,0.0009031666559167206,0.0009031666559167206,0.0009031666559167206
29,0.0005133642116561532,0.0005133642116561532,0.0005133642116561532,0.316850483417511,0.0005133642116561532,0.0005133642116561532,0.0005133642116561532,0.07306668162345886,0.023920387029647827,0.018576955422759056,0.0005133642116561532,0.0005133642116561532,0.0005133642116561532,0.0005133642116561532,0.0005133642116561532,0.0005133642116561532,0.0005133642116561532,0.0005133642116561532,0.0005133642116561532,0.0005133642116561532,0.0005133642116561532,0.0005133642116561532,0.0005133642116561532,0.0005133642116561532,0.49372598528862,0.01750888302922249,0.0445433035492897,0.0005133642116561532,0.0005133642116561532,0.0005133642116561532
30,0.6792596578598022,0.0002926409069914371,0.0002926409069914371,0.08625588566064835,0.0002926409069914371,0.0002926409069914371,0.0002926409069914371,0.0002926409069914371,0.0002926409069914371,0.0002926409069914371,0.0002926409069914371,0.0002926409069914371,0.0002926409069914371,0.0002926409069914371,0.14351655542850494,0.0002926409069914371,0.012438817881047726,0.0002926409069914371,0.0002926409069914371,0.0002926409069914371,0.0002926409069914371,0.07121310383081436,0.0002926409069914371,0.0002926409069914371,0.0002926409069914371,0.0002926409069914371,0.0002926409069914371,0.0002926409069914371,0.0002926409069914371,0.0002926409069914371
31,0.00048323447117581964,0.00048323447117581964,0.00048323447117581964,0.00048323447117581964,0.00048323447117581964,0.00048323447117581964,0.00048323447117581964,0.00048323447117581964,0.00048323447117581964,0.00048323447117581964,0.9859861731529236,0.00048323447117581964,0.00048323447117581964,0.00048323447117581964,0.00048323447117581964,0.00048323447117581964,0.00048323447117581964,0.00048323447117581964,0.00048323447117581964,0.00048323447117581964,0.00048323447117581964,0.00048323447117581964,0.00048323447117581964,0.00048323447117581964,0.00048323447117581964,0.00048323447117581964,0.00048323447117581964,0.00048323447117581964,0.00048323447117581964,0.00048323447117581964
32,0.014495626091957092,0.00032442514202557504,0.026891516521573067,0.00032442514202557504,0.00032442514202557504,0.05529055744409561,0.00032442514202557504,0.00032442514202557504,0.00032442514202557504,0.00032442514202557504,0.00032442514202557504,0.00032442514202557504,0.08181885629892349,0.00032442514202557504,0.00032442514202557504,0.00032442514202557504,0.00032442514202557504,0.09553710371255875,0.00032442514202557504,0.529426634311676,0.00032442514202557504,0.00032442514202557504,0.18907789885997772,0.00032442514202557504,0.00032442514202557504,0.00032442514202557504,0.00032442514202557504,0.00032442514202557504,0.00032442514202557504,0.00032442514202557504
33,0.33700257539749146,0.00022537808399647474,0.00022537808399647474,0.00022537808399647474,0.00022537808399647474,0.00022537808399647474,0.00022537808399647474,0.00022537808399647474,0.00022537808399647474,0.00022537808399647474,0.00022537808399647474,0.00022537808399647474,0.00022537808399647474,0.00022537808399647474,0.00022537808399647474,0.00022537808399647474,0.02378585934638977,0.009786996059119701,0.00022537808399647474,0.00022537808399647474,0.00022537808399647474,0.13856548070907593,0.00022537808399647474,0.01498617883771658,0.1335947960615158,0.00022537808399647474,0.3370944559574127,0.00022537808399647474,0.00022537808399647474,0.00022537808399647474
34,0.00024028301413636655,0.00024028301413636655,0.00024028301413636655,0.06178759038448334,0.00024028301413636655,0.061653390526771545,0.00024028301413636655,0.00024028301413636655,0.00024028301413636655,0.00024028301413636655,0.00024028301413636655,0.00024028301413636655,0.00024028301413636655,0.2985372841358185,0.00024028301413636655,0.00024028301413636655,0.47248348593711853,0.00024028301413636655,0.0077604809775948524,0.030546829104423523,0.017307985574007034,0.00024028301413636655,0.00024028301413636655,0.044636715203523636,0.00024028301413636655,0.00024028301413636655,0.00024028301413636655,0.00024028301413636655,0.00024028301413636655,0.00024028301413636655
35,0.00026299632736481726,0.00026299632736481726,0.00026299632736481726,0.00026299632736481726,0.00026299632736481726,0.00026299632736481726,0.00026299632736481726,0.00026299632736481726,0.00026299632736481726,0.00026299632736481726,0.00026299632736481726,0.00026299632736481726,0.00026299632736481726,0.00026299632736481726,0.00026299632736481726,0.00026299632736481726,0.00026299632736481726,0.00026299632736481726,0.00026299632736481726,0.00026299632736481726,0.00026299632736481726,0.04107359051704407,0.7024543881416321,0.00026299632736481726,0.00026299632736481726,0.00026299632736481726,0.00026299632736481726,0.143517404794693,0.00026299632736481726,0.10611671954393387
36,0.0003346005396451801,0.0003346005396451801,0.0003346005396451801,0.13242970407009125,0.0003346005396451801,0.0003346005396451801,0.0003346005396451801,0.0003346005396451801,0.0003346005396451801,0.0003346005396451801,0.0003346005396451801,0.0003346005396451801,0.2679749131202698,0.0003346005396451801,0.0003346005396451801,0.01108169462531805,0.03564076125621796,0.0003346005396451801,0.0003346005396451801,0.0003346005396451801,0.0003346005396451801,0.0003346005396451801,0.3968072533607483,0.0003346005396451801,0.0003346005396451801,0.0003346005396451801,0.14803525805473328,0.0003346005396451801,0.0003346005396451801,0.0003346005396451801
37,0.023779336363077164,0.0003187708789482713,0.0003187708789482713,0.0803082212805748,0.0003187708789482713,0.0003187708789482713,0.0003187708789482713,0.04613052308559418,0.0003187708789482713,0.0003187708789482713,0.060887083411216736,0.0003187708789482713,0.07796922326087952,0.0003187708789482713,0.0003187708789482713,0.0003187708789482713,0.0003187708789482713,0.0003187708789482713,0.0003187708789482713,0.6400498151779175,0.0003187708789482713,0.0003187708789482713,0.0003187708789482713,0.0003187708789482713,0.0003187708789482713,0.0003187708789482713,0.0003187708789482713,0.06354409456253052,0.0003187708789482713,0.0003187708789482713
38,0.0005576832918450236,0.0005576832918450236,0.12188228219747543,0.0005576832918450236,0.0005576832918450236,0.0005576832918450236,0.0005576832918450236,0.0005576832918450236,0.0005576832918450236,0.0005576832918450236,0.0005576832918450236,0.0005576832918450236,0.4563954174518585,0.0005576832918450236,0.0005576832918450236,0.0005576832918450236,0.0005576832918450236,0.0005576832918450236,0.0005576832918450236,0.0005576832918450236,0.0005576832918450236,0.0005576832918450236,0.1111973449587822,0.0005576832918450236,0.0005576832918450236,0.2960251569747925,0.0005576832918450236,0.0005576832918450236,0.0005576832918450236,0.0005576832918450236
39,0.00038403691723942757,0.15483544766902924,0.00038403691723942757,0.00038403691723942757,0.17405103147029877,0.00038403691723942757,0.00038403691723942757,0.00038403691723942757,0.00038403691723942757,0.00038403691723942757,0.00038403691723942757,0.00038403691723942757,0.00038403691723942757,0.09736491739749908,0.00038403691723942757,0.00038403691723942757,0.00038403691723942757,0.18101732432842255,0.00038403691723942757,0.00038403691723942757,0.00038403691723942757,0.00038403691723942757,0.059833478182554245,0.00038403691723942757,0.10153314471244812,0.00038403691723942757,0.00038403691723942757,0.00038403691723942757,0.22253181040287018,0.00038403691723942757
40,0.33885613083839417,0.0004184759745839983,0.0004184759745839983,0.0004184759745839983,0.0004184759745839983,0.47666695713996887,0.0004184759745839983,0.0004184759745839983,0.0004184759745839983,0.0004184759745839983,0.0004184759745839983,0.0004184759745839983,0.0004184759745839983,0.0004184759745839983,0.0004184759745839983,0.0004184759745839983,0.0004184759745839983,0.0004184759745839983,0.0004184759745839983,0.0004184759745839983,0.015381595119833946,0.0004184759745839983,0.0004184759745839983,0.0004184759745839983,0.0004184759745839983,0.0004184759745839983,0.0004184759745839983,0.0004184759745839983,0.15821494162082672,0.0004184759745839983
41,0.2241085022687912,0.0002491090854164213,0.0002491090854164213,0.0002491090854164213,0.0002491090854164213,0.0002491090854164213,0.0002491090854164213,0.0002491090854164213,0.0002491090854164213,0.16978658735752106,0.0002491090854164213,0.0002491090854164213,0.0002491090854164213,0.0002491090854164213,0.0002491090854164213,0.0002491090854164213,0.0002491090854164213,0.0002491090854164213,0.0002491090854164213,0.0002491090854164213,0.0002491090854164213,0.0002491090854164213,0.0002491090854164213,0.0002491090854164213,0.036827653646469116,0.2653096616268158,0.0002491090854164213,0.0002491090854164213,0.010371911339461803,0.28761711716651917
42,0.00042280525667592883,0.00042280525667592883,0.00042280525667592883,0.00042280525667592883,0.00042280525667592883,0.00042280525667592883,0.00042280525667592883,0.00042280525667592883,0.00042280525667592883,0.00042280525667592883,0.00042280525667592883,0.00042280525667592883,0.00042280525667592883,0.04475077986717224,0.00042280525667592883,0.00042280525667592883,0.00042280525667592883,0.05954160541296005,0.00042280525667592883,0.650469958782196,0.00042280525667592883,0.00042280525667592883,0.00042280525667592883,0.00042280525667592883,0.2342446744441986,0.00042280525667592883,0.00042280525667592883,0.00042280525667592883,0.00042280525667592883,0.00042280525667592883
43,0.0004280535504221916,0.0004280535504221916,0.0004280535504221916,0.01486501656472683,0.10223454236984253,0.0004280535504221916,0.0004280535504221916,0.0004280535504221916,0.0004280535504221916,0.0004280535504221916,0.0004280535504221916,0.0004280535504221916,0.5390961766242981,0.0004280535504221916,0.0004280535504221916,0.0004280535504221916,0.0004280535504221916,0.0004280535504221916,0.0004280535504221916,0.0004280535504221916,0.0004280535504221916,0.0004280535504221916,0.0004280535504221916,0.0004280535504221916,0.0004280535504221916,0.10313395410776138,0.0004280535504221916,0.0004280535504221916,0.22996893525123596,0.0004280535504221916
44,0.16706643998622894,0.000288378942059353,0.000288378942059353,0.000288378942059353,0.000288378942059353,0.043862663209438324,0.000288378942059353,0.000288378942059353,0.000288378942059353,0.1483841985464096,0.000288378942059353,0.000288378942059353,0.000288378942059353,0.01572749949991703,0.5496522784233093,0.000288378942059353,0.000288378942059353,0.000288378942059353,0.000288378942059353,0.000288378942059353,0.000288378942059353,0.01303204894065857,0.000288378942059353,0.000288378942059353,0.000288378942059353,0.000288378942059353,0.055642157793045044,0.000288378942059353,0.000288378942059353,0.000288378942059353
45,0.00026706396602094173,0.00026706396602094173,0.00026706396602094173,0.00026706396602094173,0.00026706396602094173,0.057137489318847656,0.00026706396602094173,0.00026706396602094173,0.00026706396602094173,0.551990270614624,0.00026706396602094173,0.00026706396602094173,0.00026706396602094173,0.00026706396602094173,0.04847978055477142,0.10551255196332932,0.00026706396602094173,0.00026706396602094173,0.00026706396602094173,0.1342802345752716,0.00026706396602094173,0.00026706396602094173,0.00026706396602094173,0.00026706396602094173,0.00026706396602094173,0.00026706396602094173,0.00026706396602094173,0.03741510584950447,0.05904211848974228,0.00026706396602094173
