,문서 번호,가장 비중이 높은 토픽,가장 높은 토픽의 비중,각 토픽의 비중
1241,1241,15.0,0.5754960775375366,"[(5, 0.41377226), (15, 0.5754961)]"
1242,1242,26.0,0.9941051602363586,"[(26, 0.99410516)]"
1243,1243,3.0,0.836538553237915,"[(3, 0.83653855), (17, 0.16005443)]"
1244,1244,2.0,0.9892563819885254,"[(2, 0.9892564)]"
1245,1245,8.0,0.669481635093689,"[(8, 0.66948164), (13, 0.31220835)]"
1246,1246,11.0,0.9879127144813538,"[(11, 0.98791265)]"
1247,1247,14.0,0.9872763156890869,"[(14, 0.98727626)]"
1248,1248,1.0,0.7896690964698792,"[(1, 0.7896691), (15, 0.19753984)]"
1249,1249,17.0,0.9330915212631226,"[(17, 0.9330916), (22, 0.04785616)]"
1250,1250,3.0,0.26269495487213135,"[(3, 0.26269495), (4, 0.093661636), (21, 0.1136873), (25, 0.25933102), (28, 0.25392914)]"
1251,1251,7.0,0.5498583912849426,"[(7, 0.5498584), (26, 0.43769366)]"
1252,1252,11.0,0.31392282247543335,"[(0, 0.075175345), (11, 0.31392282), (19, 0.21002036), (21, 0.22147489), (28, 0.16045974)]"
1253,1253,4.0,0.9920737147331238,"[(4, 0.9920737)]"
1254,1254,2.0,0.9798547625541687,"[(2, 0.9798547)]"
1255,1255,23.0,0.6748211979866028,"[(4, 0.2057138), (7, 0.1044526), (23, 0.6748212)]"
1256,1256,6.0,0.5217423439025879,"[(6, 0.52174234), (7, 0.3652806), (15, 0.022602364), (19, 0.077036545)]"
1257,1257,7.0,0.6284177303314209,"[(7, 0.62841773), (21, 0.3596127)]"
1258,1258,7.0,0.7534223198890686,"[(4, 0.072545916), (6, 0.035636745), (7, 0.7534223), (15, 0.11209138)]"
1259,1259,21.0,0.3699902594089508,"[(0, 0.31855467), (7, 0.21838859), (20, 0.07860509), (21, 0.36999026)]"
1260,1260,25.0,0.9911289811134338,"[(25, 0.991129)]"
1261,1261,15.0,0.6396324634552002,"[(1, 0.12815948), (15, 0.63963246), (17, 0.21969464)]"
1262,1262,11.0,0.9869322180747986,"[(11, 0.9869322)]"
1263,1263,0.0,0.5994451642036438,"[(0, 0.59944516), (17, 0.38641003)]"
1264,1264,2.0,0.5105864405632019,"[(2, 0.51058644), (15, 0.015228239), (21, 0.46509176)]"
1265,1265,24.0,0.4996337294578552,"[(8, 0.09381631), (24, 0.49963373), (25, 0.3952907)]"
1266,1266,5.0,0.5237619876861572,"[(5, 0.523762), (20, 0.11198209), (23, 0.3532688)]"
1267,1267,23.0,0.6762116551399231,"[(12, 0.303921), (23, 0.67621166)]"
1268,1268,2.0,0.5466660857200623,"[(2, 0.5466661), (22, 0.44340312)]"
1269,1269,22.0,0.6721664667129517,"[(10, 0.31926852), (22, 0.67216647)]"
1270,1270,23.0,0.6375161409378052,"[(21, 0.3206656), (23, 0.63751614), (26, 0.033631433)]"
1271,1271,7.0,0.5421707034111023,"[(5, 0.033171747), (7, 0.5421707), (21, 0.4105885)]"
