,문서 번호,가장 비중이 높은 토픽,가장 높은 토픽의 비중,각 토픽의 비중
184,184,12.0,0.9929251074790955,"[(12, 0.99292505)]"
185,185,3.0,0.9331793785095215,"[(2, 0.05187157), (3, 0.9331794)]"
186,186,11.0,0.8512042164802551,"[(6, 0.14112057), (11, 0.8512042)]"
187,187,9.0,0.7578728199005127,"[(9, 0.7578728), (11, 0.23204233)]"
188,188,6.0,0.7432329058647156,"[(4, 0.2450453), (6, 0.7432329)]"
189,189,4.0,0.9902734160423279,"[(4, 0.9902734)]"
190,190,5.0,0.6163634061813354,"[(5, 0.6163634), (11, 0.37175506)]"
191,191,3.0,0.9910220503807068,"[(3, 0.9910221)]"
192,192,10.0,0.7396888732910156,"[(2, 0.2531432), (10, 0.7396889)]"
193,193,6.0,0.975426435470581,"[(6, 0.9754265)]"
194,194,10.0,0.8386407494544983,"[(6, 0.14896372), (10, 0.83864075)]"
195,195,4.0,0.6632451415061951,"[(2, 0.11014374), (4, 0.66324514), (7, 0.088060744), (11, 0.13462542)]"
196,196,11.0,0.9922839403152466,"[(11, 0.99228394)]"
197,197,10.0,0.98444002866745,"[(10, 0.98443997)]"
198,198,7.0,0.5450560450553894,"[(2, 0.029801212), (7, 0.54505605), (12, 0.41792956)]"
199,199,4.0,0.6254715323448181,"[(4, 0.62547153), (6, 0.04276801), (8, 0.10482048), (11, 0.14401184), (13, 0.07575271)]"
200,200,7.0,0.596254825592041,"[(1, 0.1579038), (7, 0.5962548), (12, 0.23405918)]"
201,201,11.0,0.46359527111053467,"[(4, 0.16827105), (11, 0.46359524), (12, 0.3597934)]"
202,202,6.0,0.8593248128890991,"[(6, 0.8593248), (11, 0.13320093)]"
203,203,12.0,0.9891412258148193,"[(12, 0.9891412)]"
204,204,4.0,0.560091495513916,"[(2, 0.15548319), (4, 0.5600915), (6, 0.27500182)]"
205,205,7.0,0.9873822927474976,"[(7, 0.98738223)]"
206,206,11.0,0.4654013514518738,"[(2, 0.16691062), (11, 0.46540132), (12, 0.3621675)]"
207,207,5.0,0.9944080114364624,"[(5, 0.9944081)]"
208,208,9.0,0.5540905594825745,"[(8, 0.4336943), (9, 0.55409056)]"
209,209,13.0,0.8655650019645691,"[(12, 0.1254966), (13, 0.86556494)]"
210,210,6.0,0.8131474852561951,"[(6, 0.8131475), (12, 0.17614512)]"
211,211,8.0,0.9938167929649353,"[(8, 0.9938168)]"
212,212,11.0,0.9707311391830444,"[(3, 0.022493565), (11, 0.97073114)]"
213,213,4.0,0.941573441028595,"[(4, 0.9415734), (8, 0.05185676)]"
214,214,4.0,0.9887507557868958,"[(4, 0.98875076)]"
215,215,8.0,0.8151676654815674,"[(8, 0.81516767), (11, 0.17294274)]"
216,216,12.0,0.8789464235305786,"[(12, 0.87894636), (14, 0.11511382)]"
217,217,4.0,0.9432154297828674,"[(2, 0.045222074), (4, 0.94321537)]"
218,218,13.0,0.7006419897079468,"[(0, 0.287145), (13, 0.700642)]"
219,219,10.0,0.5159978270530701,"[(1, 0.18640438), (8, 0.29207718), (10, 0.5159978)]"
220,220,6.0,0.9877128005027771,"[(6, 0.98771286)]"
221,221,6.0,0.990756630897522,"[(6, 0.99075663)]"
222,222,6.0,0.5173899531364441,"[(6, 0.51738995), (12, 0.4686199)]"
223,223,13.0,0.5506641268730164,"[(2, 0.10436561), (4, 0.15798208), (6, 0.074163474), (13, 0.5506641), (14, 0.10239694)]"
224,224,2.0,0.9760226011276245,"[(2, 0.97602266), (8, 0.014550633)]"
225,225,0.0,0.7796421647071838,"[(0, 0.77964216), (2, 0.21217762)]"
226,226,8.0,0.9934712648391724,"[(8, 0.99347126)]"
227,227,0.0,0.3765096366405487,"[(0, 0.37650964), (4, 0.14456603), (6, 0.063512616), (10, 0.34544435), (12, 0.06536726)]"
228,228,10.0,0.6298511028289795,"[(6, 0.3595712), (10, 0.6298511)]"
229,229,8.0,0.8484582901000977,"[(8, 0.8484583), (13, 0.13896202)]"
230,230,11.0,0.9860624670982361,"[(11, 0.98606247)]"
231,231,4.0,0.7386295199394226,"[(2, 0.049118783), (4, 0.7386295), (8, 0.2058975)]"
232,232,7.0,0.9898521304130554,"[(7, 0.9898522)]"
233,233,4.0,0.9772168397903442,"[(4, 0.9772168)]"
234,234,3.0,0.5392116904258728,"[(3, 0.5392117), (4, 0.4523698)]"
235,235,0.0,0.5454519391059875,"[(0, 0.54545194), (7, 0.4462917)]"
236,236,2.0,0.8158396482467651,"[(2, 0.81583965), (5, 0.17573804)]"
237,237,5.0,0.9439261555671692,"[(5, 0.9439262), (12, 0.050294593)]"
238,238,2.0,0.7959874272346497,"[(2, 0.7959874), (7, 0.07014519), (8, 0.124333166)]"
239,239,14.0,0.9868521690368652,"[(14, 0.98685217)]"
240,240,13.0,0.7151862978935242,"[(3, 0.17628993), (4, 0.0949523), (13, 0.7151863)]"
241,241,2.0,0.9923480749130249,"[(2, 0.9923481)]"
242,242,6.0,0.9917380809783936,"[(6, 0.991738)]"
243,243,7.0,0.9941644072532654,"[(7, 0.9941644)]"
244,244,5.0,0.6335144639015198,"[(4, 0.22662358), (5, 0.63351446), (14, 0.13301866)]"
245,245,1.0,0.5413913726806641,"[(1, 0.5413914), (5, 0.45177954)]"
246,246,13.0,0.8831664323806763,"[(11, 0.10798644), (13, 0.8831664)]"
247,247,1.0,0.5937779545783997,"[(1, 0.59377795), (8, 0.39636493)]"
248,248,4.0,0.9901714324951172,"[(4, 0.9901715)]"
249,249,13.0,0.9274353384971619,"[(10, 0.058092028), (13, 0.92743534)]"
250,250,13.0,0.6643436551094055,"[(10, 0.106451675), (12, 0.2063003), (13, 0.66434366)]"
251,251,11.0,0.9881821274757385,"[(11, 0.98818207)]"
252,252,5.0,0.9858500361442566,"[(5, 0.98585004)]"
253,253,13.0,0.9896271824836731,"[(13, 0.9896272)]"
254,254,13.0,0.9875518679618835,"[(13, 0.98755187)]"
255,255,4.0,0.9430989027023315,"[(4, 0.94309884), (11, 0.049295202)]"
256,256,2.0,0.8046037554740906,"[(1, 0.18530907), (2, 0.80460376)]"
257,257,2.0,0.9884753823280334,"[(2, 0.98847544)]"
258,258,0.0,0.9932345151901245,"[(0, 0.9932346)]"
259,259,12.0,0.9163291454315186,"[(2, 0.0728305), (12, 0.9163292)]"
260,260,8.0,0.969374418258667,"[(1, 0.022742545), (8, 0.9693744)]"
261,261,8.0,0.9895090460777283,"[(8, 0.989509)]"
262,262,4.0,0.7028971910476685,"[(4, 0.7028972), (7, 0.12271699), (9, 0.16398944)]"
263,263,2.0,0.654741108417511,"[(2, 0.6547411), (5, 0.3349305)]"
264,264,7.0,0.5995600819587708,"[(0, 0.3937698), (7, 0.5995601)]"
265,265,10.0,0.5316110253334045,"[(2, 0.35797215), (10, 0.531611), (12, 0.07195517), (14, 0.02950962)]"
266,266,5.0,0.9890155792236328,"[(5, 0.9890155)]"
267,267,3.0,0.995354950428009,"[(3, 0.99535495)]"
268,268,8.0,0.9883300065994263,"[(8, 0.98833)]"
269,269,12.0,0.5821301937103271,"[(11, 0.4113469), (12, 0.5821302)]"
270,270,3.0,0.9905688762664795,"[(3, 0.9905689)]"
271,271,9.0,0.9888817071914673,"[(9, 0.9888817)]"
272,272,1.0,0.5817993879318237,"[(1, 0.5817994), (4, 0.14511204), (11, 0.26820832)]"
273,273,8.0,0.9149547815322876,"[(7, 0.026187627), (8, 0.9149548), (11, 0.05014752)]"
274,274,1.0,0.9887516498565674,"[(1, 0.98875165)]"
275,275,10.0,0.4936771094799042,"[(10, 0.4936771), (13, 0.4828848)]"
276,276,5.0,0.9890159368515015,"[(5, 0.989016)]"
277,277,2.0,0.9891432523727417,"[(2, 0.98914325)]"
278,278,4.0,0.9282526969909668,"[(4, 0.92825276), (9, 0.06252005)]"
279,279,8.0,0.5606694221496582,"[(1, 0.31336483), (5, 0.1194583), (8, 0.5606694)]"
280,280,5.0,0.6458041667938232,"[(5, 0.64580417), (9, 0.086100005), (10, 0.20361407), (11, 0.056233063)]"
281,281,2.0,0.455028235912323,"[(2, 0.4550282), (3, 0.2692469), (12, 0.2658309)]"
282,282,11.0,0.8513519167900085,"[(6, 0.14104287), (11, 0.8513519)]"
283,283,6.0,0.5869737267494202,"[(6, 0.5869737), (13, 0.40783453)]"
284,284,13.0,0.5304938554763794,"[(1, 0.38292986), (12, 0.078238025), (13, 0.53049386)]"
285,285,11.0,0.7128435373306274,"[(6, 0.2100902), (11, 0.71284354), (13, 0.06971502)]"
286,286,6.0,0.9935615062713623,"[(6, 0.99356145)]"
287,287,0.0,0.9825187921524048,"[(0, 0.9825188), (7, 0.01170111)]"
288,288,13.0,0.7505865693092346,"[(13, 0.75058657), (14, 0.23683378)]"
289,289,10.0,0.9954448342323303,"[(10, 0.99544483)]"
290,290,9.0,0.6089537739753723,"[(9, 0.6089538), (14, 0.28262794)]"
291,291,4.0,0.7675090432167053,"[(4, 0.76750904), (10, 0.21893907)]"
292,292,14.0,0.9441922903060913,"[(1, 0.04965809), (14, 0.9441923)]"
293,293,10.0,0.9880262613296509,"[(10, 0.98802626)]"
294,294,1.0,0.5396563410758972,"[(1, 0.53965634), (3, 0.14239697), (8, 0.3031132)]"
295,295,8.0,0.8647179007530212,"[(0, 0.124305405), (8, 0.8647179)]"
296,296,9.0,0.7810909152030945,"[(9, 0.7810909), (12, 0.20894288)]"
297,297,2.0,0.6737610101699829,"[(1, 0.31946504), (2, 0.673761)]"
298,298,1.0,0.9933779835700989,"[(1, 0.99337804)]"
299,299,8.0,0.972529947757721,"[(8, 0.97252995)]"
300,300,14.0,0.8910292983055115,"[(3, 0.0965824), (14, 0.8910293)]"
301,301,9.0,0.9823805689811707,"[(9, 0.9823805)]"
302,302,3.0,0.66661536693573,"[(1, 0.17338194), (2, 0.14490138), (3, 0.66661537)]"
303,303,7.0,0.9893891215324402,"[(7, 0.98938906)]"
304,304,7.0,0.6627157330513,"[(7, 0.66271573), (11, 0.32981092)]"
305,305,2.0,0.38334619998931885,"[(2, 0.3833462), (7, 0.33977064), (12, 0.26456574)]"
306,306,12.0,0.9887489080429077,"[(12, 0.9887489)]"
307,307,2.0,0.669255793094635,"[(2, 0.6692558), (7, 0.32224256)]"
308,308,13.0,0.8017270565032959,"[(4, 0.18357421), (13, 0.80172706)]"
309,309,8.0,0.5842671394348145,"[(7, 0.40731177), (8, 0.58426714)]"
310,310,7.0,0.9918816089630127,"[(7, 0.9918816)]"
311,311,2.0,0.6853679418563843,"[(0, 0.10372866), (1, 0.08181752), (2, 0.68536794), (14, 0.12522264)]"
312,312,14.0,0.9332080483436584,"[(5, 0.06393009), (14, 0.93320805)]"
313,313,5.0,0.9933308959007263,"[(5, 0.9933309)]"
314,314,3.0,0.9925310611724854,"[(3, 0.992531)]"
315,315,8.0,0.8027524948120117,"[(1, 0.03376368), (8, 0.8027525), (14, 0.15652107)]"
316,316,13.0,0.991355299949646,"[(13, 0.9913553)]"
317,317,10.0,0.9873809218406677,"[(10, 0.987381)]"
318,318,2.0,0.8034829497337341,"[(2, 0.80348295), (4, 0.07654141), (6, 0.016580373), (8, 0.097005814)]"
319,319,3.0,0.7474820613861084,"[(3, 0.74748206), (4, 0.2426664)]"
320,320,14.0,0.9860632419586182,"[(14, 0.98606324)]"
321,321,8.0,0.990172803401947,"[(8, 0.99017274)]"
322,322,2.0,0.606964111328125,"[(2, 0.6069641), (4, 0.17793849), (12, 0.20813318)]"
323,323,12.0,0.9917353987693787,"[(12, 0.9917354)]"
324,324,2.0,0.9941281676292419,"[(2, 0.99412817)]"
325,325,0.0,0.4531267583370209,"[(0, 0.45312676), (4, 0.06965184), (5, 0.42859706), (8, 0.019161928), (11, 0.024763657)]"
326,326,4.0,0.5640908479690552,"[(4, 0.56409085), (5, 0.1356447), (11, 0.29375526)]"
327,327,2.0,0.46564018726348877,"[(2, 0.46564022), (5, 0.3546835), (14, 0.17311339)]"
328,328,2.0,0.9864688515663147,"[(2, 0.98646885)]"
329,329,7.0,0.48471373319625854,"[(7, 0.4847137), (11, 0.13151416), (14, 0.3792234)]"
330,330,11.0,0.9923461079597473,"[(11, 0.9923461)]"
331,331,5.0,0.8796463012695312,"[(5, 0.8796463), (8, 0.114019066)]"
332,332,10.0,0.69281005859375,"[(9, 0.2990859), (10, 0.69281006)]"
333,333,2.0,0.6547281742095947,"[(2, 0.6547282), (9, 0.09844451), (10, 0.23801477)]"
334,334,4.0,0.9649168252944946,"[(3, 0.02575773), (4, 0.9649168)]"
335,335,13.0,0.9906626343727112,"[(13, 0.9906627)]"
336,336,9.0,0.9370365142822266,"[(1, 0.054855965), (9, 0.9370365)]"
337,337,9.0,0.9941279888153076,"[(9, 0.9941279)]"
338,338,9.0,0.9911088347434998,"[(9, 0.99110883)]"
339,339,9.0,0.9927059412002563,"[(9, 0.99270594)]"
340,340,2.0,0.467764675617218,"[(2, 0.4677647), (8, 0.11718238), (12, 0.40170664)]"
341,341,6.0,0.9888836741447449,"[(6, 0.9888836)]"
342,342,12.0,0.6717826724052429,"[(2, 0.024782805), (8, 0.29595175), (12, 0.6717827)]"
343,343,4.0,0.9910243153572083,"[(4, 0.9910244)]"
344,344,13.0,0.36043286323547363,"[(4, 0.29093173), (8, 0.33931988), (13, 0.36043286)]"
345,345,5.0,0.9880307912826538,"[(5, 0.98803073)]"
346,346,1.0,0.9899613261222839,"[(1, 0.9899613)]"
347,347,14.0,0.8493037819862366,"[(12, 0.13812792), (14, 0.8493038)]"
348,348,5.0,0.7975553870201111,"[(5, 0.7975554), (9, 0.19211482)]"
349,349,5.0,0.9931349754333496,"[(5, 0.99313504)]"
350,350,8.0,0.9911091327667236,"[(8, 0.9911091)]"
351,351,6.0,0.47025972604751587,"[(6, 0.47025973), (11, 0.3190961), (12, 0.20023577)]"
352,352,12.0,0.8089439868927002,"[(2, 0.18595555), (12, 0.808944)]"
353,353,2.0,0.5133243203163147,"[(2, 0.5133243), (4, 0.4769321)]"
354,354,1.0,0.8904342651367188,"[(1, 0.8904342), (6, 0.10319085)]"
355,355,3.0,0.5861971378326416,"[(3, 0.58619714), (8, 0.4052131)]"
356,356,6.0,0.536980390548706,"[(4, 0.45408165), (6, 0.5369804)]"
357,357,13.0,0.7870771288871765,"[(12, 0.20328736), (13, 0.7870771)]"
358,358,8.0,0.7989966869354248,"[(8, 0.7989967), (11, 0.19437894)]"
359,359,8.0,0.988027811050415,"[(8, 0.98802775)]"
360,360,14.0,0.8592144250869751,"[(7, 0.13275905), (14, 0.8592145)]"
361,361,10.0,0.9851782321929932,"[(10, 0.98517823)]"
362,362,7.0,0.9875448942184448,"[(7, 0.9875449)]"
363,363,10.0,0.9830251336097717,"[(10, 0.9830252)]"
364,364,14.0,0.9893917441368103,"[(14, 0.9893918)]"
365,365,5.0,0.5853633880615234,"[(5, 0.5853634), (7, 0.30905816), (8, 0.09809704)]"
366,366,7.0,0.9924101233482361,"[(7, 0.99241006)]"
367,367,11.0,0.9948694705963135,"[(11, 0.9948695)]"
368,368,11.0,0.9947558641433716,"[(11, 0.99475586)]"
369,369,14.0,0.9760525226593018,"[(14, 0.9760525)]"
370,370,1.0,0.40633806586265564,"[(1, 0.40633807), (7, 0.26643106), (10, 0.073957175), (12, 0.24600506)]"
371,371,4.0,0.6249054670333862,"[(4, 0.62490547), (5, 0.20420448), (6, 0.16674244)]"
372,372,14.0,0.9763105511665344,"[(11, 0.017119756), (14, 0.97631055)]"
373,373,10.0,0.6993578672409058,"[(0, 0.2889206), (10, 0.69935787)]"
374,374,5.0,0.6796184778213501,"[(5, 0.6796185), (6, 0.3156177)]"
375,375,14.0,0.9766546487808228,"[(14, 0.97665465)]"
376,376,10.0,0.66636723279953,"[(10, 0.66636723), (11, 0.32487115)]"
377,377,9.0,0.6315017342567444,"[(1, 0.36054286), (9, 0.63150173)]"
378,378,10.0,0.8104221820831299,"[(6, 0.18506101), (10, 0.8104222)]"
379,379,3.0,0.9920200705528259,"[(3, 0.9920201)]"
380,380,10.0,0.9772233963012695,"[(10, 0.9772234)]"
381,381,5.0,0.8324819803237915,"[(5, 0.832482), (11, 0.16169913)]"
382,382,9.0,0.9904726147651672,"[(9, 0.99047256)]"
383,383,8.0,0.6513216495513916,"[(7, 0.223167), (8, 0.65132165), (12, 0.11795774)]"
384,384,9.0,0.9903751015663147,"[(9, 0.99037516)]"
385,385,1.0,0.9883309006690979,"[(1, 0.9883309)]"
386,386,2.0,0.6997897624969482,"[(2, 0.69978976), (7, 0.12190972), (9, 0.17326689)]"
387,387,9.0,0.673706591129303,"[(1, 0.16744769), (2, 0.14964212), (9, 0.6737066)]"
388,388,12.0,0.9877119064331055,"[(12, 0.9877119)]"
389,389,7.0,0.9360682964324951,"[(7, 0.9360683), (12, 0.052815557)]"
390,390,14.0,0.5778985619544983,"[(2, 0.024733365), (7, 0.34867492), (10, 0.037874036), (14, 0.57789856)]"
391,391,7.0,0.9928169250488281,"[(7, 0.992817)]"
392,392,1.0,0.9937760233879089,"[(1, 0.993776)]"
393,393,7.0,0.9176304936408997,"[(7, 0.9176305), (12, 0.07283752)]"
394,394,4.0,0.618401288986206,"[(4, 0.6184013), (12, 0.36903262)]"
395,395,2.0,0.9800591468811035,"[(2, 0.98005915), (9, 0.013004147)]"
396,396,4.0,0.5104478597640991,"[(2, 0.47884375), (4, 0.51044786)]"
397,397,8.0,0.5491941571235657,"[(2, 0.44116807), (8, 0.54919416)]"
398,398,5.0,0.8842970132827759,"[(2, 0.07165435), (5, 0.884297), (12, 0.03784362)]"
399,399,3.0,0.8414773941040039,"[(1, 0.13881776), (3, 0.8414774)]"
400,400,10.0,0.5875745415687561,"[(8, 0.26827696), (10, 0.58757454), (12, 0.13645242)]"
401,401,4.0,0.80179762840271,"[(2, 0.18420736), (4, 0.8017976)]"
402,402,1.0,0.8400381207466125,"[(1, 0.8400381), (8, 0.12316385), (10, 0.015036821), (12, 0.015380842)]"
403,403,4.0,0.7910440564155579,"[(2, 0.19863415), (4, 0.79104406)]"
404,404,4.0,0.7593634128570557,"[(4, 0.7593634), (13, 0.23281924)]"
405,405,0.0,0.9903757572174072,"[(0, 0.9903757)]"
406,406,10.0,0.8430637121200562,"[(8, 0.14808871), (10, 0.8430637)]"
407,407,7.0,0.9893895387649536,"[(7, 0.9893895)]"
408,408,9.0,0.9902758002281189,"[(9, 0.99027574)]"
409,409,9.0,0.6012005805969238,"[(3, 0.0849688), (9, 0.6012006), (13, 0.3051283)]"
410,410,13.0,0.8652681112289429,"[(11, 0.126777), (13, 0.8652682)]"
411,411,13.0,0.6719047427177429,"[(0, 0.27304658), (8, 0.04749079), (13, 0.67190474)]"
412,412,9.0,0.9910228252410889,"[(9, 0.99102277)]"
413,413,8.0,0.9336705803871155,"[(7, 0.053580698), (8, 0.9336706)]"
414,414,9.0,0.959380567073822,"[(9, 0.9593806)]"
415,415,12.0,0.8986309766769409,"[(9, 0.09243014), (12, 0.898631)]"
416,416,11.0,0.6743680834770203,"[(3, 0.28548744), (11, 0.6743681), (12, 0.031891346)]"
417,417,5.0,0.7846652865409851,"[(5, 0.7846653), (6, 0.20966838)]"
418,418,10.0,0.7025171518325806,"[(9, 0.22951984), (10, 0.70251715), (11, 0.05987525)]"
419,419,8.0,0.7032538652420044,"[(8, 0.70325387), (9, 0.07017842), (11, 0.055996455), (12, 0.16241269)]"
420,420,8.0,0.9911912679672241,"[(8, 0.99119127)]"
421,421,12.0,0.7749643921852112,"[(4, 0.106324665), (6, 0.11036992), (12, 0.7749644)]"
422,422,10.0,0.9531707167625427,"[(2, 0.039836805), (10, 0.9531707)]"
423,423,2.0,0.6922762393951416,"[(2, 0.69227624), (5, 0.29961675)]"
424,424,4.0,0.48525065183639526,"[(1, 0.38065413), (4, 0.48525065), (13, 0.12617017)]"
425,425,4.0,0.5363630056381226,"[(2, 0.05416832), (4, 0.536363), (5, 0.33542266), (7, 0.06865062)]"
426,426,10.0,0.9898504018783569,"[(10, 0.9898504)]"
427,427,5.0,0.9615383744239807,"[(2, 0.030856384), (5, 0.9615384)]"
428,428,14.0,0.5066564083099365,"[(5, 0.13211827), (7, 0.3509649), (14, 0.5066564)]"
429,429,1.0,0.8641642332077026,"[(1, 0.86416423), (9, 0.12936541)]"
430,430,13.0,0.34957852959632874,"[(9, 0.14728905), (10, 0.2675903), (12, 0.08149634), (13, 0.34957853), (14, 0.12834066)]"
431,431,10.0,0.9917358160018921,"[(10, 0.9917358)]"
432,432,10.0,0.9772208333015442,"[(10, 0.9772208)]"
433,433,13.0,0.9902733564376831,"[(13, 0.99027336)]"
434,434,12.0,0.8227148056030273,"[(0, 0.16329394), (12, 0.8227148)]"
435,435,2.0,0.6358345150947571,"[(2, 0.6358345), (13, 0.14476864), (14, 0.18970673)]"
436,436,9.0,0.9866594076156616,"[(9, 0.98665947)]"
437,437,11.0,0.8409742712974548,"[(7, 0.03568047), (9, 0.11294969), (11, 0.8409743)]"
438,438,13.0,0.8797747492790222,"[(10, 0.112749994), (13, 0.87977475)]"
439,439,12.0,0.6377429962158203,"[(9, 0.35069683), (12, 0.637743)]"
440,440,7.0,0.5365402698516846,"[(7, 0.53654027), (9, 0.13706158), (10, 0.31778994)]"
441,441,13.0,0.6303380727767944,"[(2, 0.0906582), (8, 0.26587617), (13, 0.6303381)]"
442,442,1.0,0.664206862449646,"[(1, 0.66420686), (8, 0.29449168)]"
443,443,13.0,0.5849437713623047,"[(1, 0.17300859), (4, 0.10335781), (13, 0.5849438), (14, 0.1290278)]"
444,444,4.0,0.6445317268371582,"[(4, 0.6445317), (6, 0.3468821)]"
445,445,9.0,0.7566862106323242,"[(2, 0.23142746), (9, 0.7566862)]"
446,446,8.0,0.7393107414245605,"[(8, 0.73931074), (9, 0.24730022)]"
447,447,10.0,0.9860625267028809,"[(10, 0.9860625)]"
448,448,4.0,0.9893907308578491,"[(4, 0.98939073)]"
449,449,8.0,0.48958197236061096,"[(0, 0.044976294), (8, 0.48958197), (10, 0.07538497), (12, 0.3835037)]"
450,450,13.0,0.814322292804718,"[(0, 0.17813647), (13, 0.8143223)]"
451,451,8.0,0.9936055541038513,"[(8, 0.99360555)]"
452,452,8.0,0.989507257938385,"[(8, 0.98950726)]"
453,453,4.0,0.9884729385375977,"[(4, 0.98847294)]"
454,454,11.0,0.992217481136322,"[(11, 0.99221754)]"
455,455,9.0,0.8929890394210815,"[(2, 0.087740585), (9, 0.89298904)]"
456,456,7.0,0.9921531677246094,"[(7, 0.9921532)]"
457,457,4.0,0.5692421793937683,"[(1, 0.36835837), (4, 0.5692422), (12, 0.053505063)]"
458,458,6.0,0.9854099750518799,"[(6, 0.98541)]"
459,459,0.0,0.9937751293182373,"[(0, 0.99377507)]"
460,460,0.0,0.7146934270858765,"[(0, 0.7146934), (7, 0.070492946), (9, 0.20879643)]"
461,461,13.0,0.4057532846927643,"[(7, 0.3189187), (9, 0.24563609), (11, 0.02486287), (13, 0.40575328)]"
462,462,3.0,0.8582019805908203,"[(3, 0.858202), (8, 0.13147697)]"
463,463,4.0,0.8918882012367249,"[(4, 0.8918882), (6, 0.09951749)]"
464,464,13.0,0.6572661399841309,"[(0, 0.06300848), (3, 0.08696489), (5, 0.13990225), (10, 0.026677787), (11, 0.023279328), (13, 0.65726614)]"
465,465,13.0,0.900766909122467,"[(6, 0.05843222), (11, 0.036971554), (13, 0.9007669)]"
466,466,11.0,0.9072016477584839,"[(1, 0.07643668), (11, 0.9072016)]"
467,467,1.0,0.686326265335083,"[(1, 0.68632627), (6, 0.3073909)]"
468,468,2.0,0.8666249513626099,"[(2, 0.8666249), (14, 0.12519278)]"
469,469,9.0,0.5917551517486572,"[(2, 0.25817525), (9, 0.59175515), (14, 0.14298533)]"
470,470,10.0,0.589080274105072,"[(8, 0.40476957), (10, 0.5890803)]"
471,471,6.0,0.5201253294944763,"[(5, 0.4732065), (6, 0.5201253)]"
472,472,4.0,0.7189744710922241,"[(2, 0.100684345), (4, 0.7189745), (9, 0.16213392)]"
473,473,7.0,0.5030481815338135,"[(6, 0.48869213), (7, 0.5030482)]"
474,474,11.0,0.7496222257614136,"[(8, 0.24105318), (11, 0.7496222)]"
475,475,6.0,0.3274584114551544,"[(4, 0.31893867), (6, 0.3274584), (11, 0.15213922), (12, 0.16843678), (13, 0.028637663)]"
476,476,13.0,0.9747564792633057,"[(13, 0.9747564)]"
477,477,10.0,0.990173876285553,"[(10, 0.99017394)]"
478,478,5.0,0.6062085628509521,"[(5, 0.60620856), (7, 0.3855337)]"
479,479,2.0,0.9901712536811829,"[(2, 0.99017125)]"
480,480,4.0,0.9877099394798279,"[(4, 0.98771)]"
481,481,4.0,0.9833229184150696,"[(4, 0.983323)]"
482,482,5.0,0.953322172164917,"[(5, 0.95332223), (11, 0.03763962)]"
483,483,2.0,0.35914912819862366,"[(2, 0.35914913), (6, 0.31401187), (9, 0.31670663)]"
484,484,9.0,0.9899600148200989,"[(9, 0.98996)]"
485,485,2.0,0.5188042521476746,"[(2, 0.51880425), (5, 0.47006842)]"
486,486,8.0,0.9937761425971985,"[(8, 0.99377614)]"
487,487,6.0,0.626203715801239,"[(2, 0.11981835), (4, 0.24701576), (6, 0.6262037)]"
488,488,13.0,0.7142361402511597,"[(2, 0.14949776), (7, 0.12924114), (13, 0.71423614)]"
489,489,12.0,0.6991965770721436,"[(0, 0.2720498), (6, 0.019222992), (12, 0.6991966)]"
490,490,5.0,0.9928172826766968,"[(5, 0.9928172)]"
491,491,12.0,0.9883304834365845,"[(12, 0.9883305)]"
492,492,9.0,0.5225638151168823,"[(3, 0.46917325), (9, 0.5225638)]"
493,493,11.0,0.9534319639205933,"[(11, 0.95343196), (12, 0.03974168)]"
494,494,5.0,0.7527199983596802,"[(3, 0.035593886), (5, 0.75272), (7, 0.20215924)]"
495,495,14.0,0.8549605011940002,"[(2, 0.13653778), (14, 0.8549605)]"
496,496,10.0,0.9887534976005554,"[(10, 0.9887535)]"
497,497,4.0,0.9910207390785217,"[(4, 0.9910208)]"
498,498,7.0,0.9934705495834351,"[(7, 0.9934706)]"
499,499,5.0,0.6632120013237,"[(2, 0.016657755), (4, 0.13176519), (5, 0.663212), (12, 0.18198356)]"
500,500,13.0,0.6137948036193848,"[(10, 0.3781001), (13, 0.6137948)]"
501,501,2.0,0.9222345948219299,"[(2, 0.9222346), (7, 0.071527615)]"
502,502,2.0,0.5940457582473755,"[(0, 0.01333734), (1, 0.013337368), (2, 0.59404576), (3, 0.013337319), (4, 0.013337322), (5, 0.013337331), (6, 0.013337346), (7, 0.013337323), (8, 0.01333734), (9, 0.013337341), (10, 0.2325688), (11, 0.01333734), (12, 0.013337319), (13, 0.013337381), (14, 0.013337338)]"
503,503,12.0,0.700779139995575,"[(9, 0.2912654), (12, 0.70077914)]"
504,504,13.0,0.734753429889679,"[(5, 0.2595416), (13, 0.73475343)]"
505,505,0.0,0.9179703593254089,"[(0, 0.9179703), (5, 0.056469385), (9, 0.019403642)]"
506,506,1.0,0.9942351579666138,"[(1, 0.9942352)]"
507,507,9.0,0.5538515448570251,"[(2, 0.024019508), (7, 0.41159517), (9, 0.55385154)]"
508,508,2.0,0.533370852470398,"[(2, 0.53337085), (9, 0.46107092)]"
509,509,1.0,0.9934254884719849,"[(1, 0.9934255)]"
510,510,5.0,0.7182358503341675,"[(5, 0.71823585), (8, 0.14788722), (9, 0.12742232)]"
511,511,5.0,0.8578362464904785,"[(5, 0.85783625), (6, 0.10938781), (13, 0.027797343)]"
512,512,8.0,0.987031877040863,"[(8, 0.9870318)]"
513,513,6.0,0.9887510538101196,"[(6, 0.98875105)]"
514,514,2.0,0.991433322429657,"[(2, 0.9914333)]"
515,515,11.0,0.9888867139816284,"[(11, 0.9888867)]"
