,문서 번호,가장 비중이 높은 토픽,가장 높은 토픽의 비중,각 토픽의 비중
32,32,3.0,0.9877762198448181,"[(3, 0.98777616)]"
33,33,4.0,0.6112343668937683,"[(4, 0.61123437), (9, 0.04257771), (32, 0.33675757)]"
34,34,43.0,0.9535730481147766,"[(29, 0.035441715), (43, 0.9535731)]"
35,35,33.0,0.9913455843925476,"[(33, 0.9913455)]"
36,36,33.0,0.9915688037872314,"[(33, 0.9915688)]"
37,37,40.0,0.990860104560852,"[(40, 0.99086004)]"
38,38,25.0,0.9891345500946045,"[(25, 0.9891345)]"
39,39,34.0,0.5663851499557495,"[(30, 0.015006508), (34, 0.56638515), (35, 0.33491224), (44, 0.074931234)]"
40,40,12.0,0.9087130427360535,"[(12, 0.9087131), (40, 0.08425891)]"
41,41,9.0,0.6452060341835022,"[(9, 0.64520603), (15, 0.26354435), (33, 0.081101514)]"
42,42,38.0,0.9898131489753723,"[(38, 0.98981315)]"
43,43,17.0,0.5571966767311096,"[(17, 0.5571967), (23, 0.1317284), (39, 0.2991062)]"
44,44,32.0,0.8221695423126221,"[(28, 0.15832238), (32, 0.82216954)]"
45,45,2.0,0.686901330947876,"[(2, 0.68690133), (41, 0.29816315)]"
46,46,38.0,0.5961487889289856,"[(23, 0.3934617), (38, 0.5961488)]"
47,47,31.0,0.9947137236595154,"[(31, 0.99471366)]"
48,48,15.0,0.7105056047439575,"[(15, 0.7105056), (42, 0.28056186)]"
49,49,5.0,0.99094557762146,"[(5, 0.9909456)]"
50,50,14.0,0.9910286068916321,"[(14, 0.9910286)]"
51,51,28.0,0.9844771027565002,"[(28, 0.9844771)]"
52,52,24.0,0.956933856010437,"[(24, 0.95693386), (35, 0.033313792)]"
53,53,31.0,0.6610935926437378,"[(31, 0.6610936), (35, 0.33029565)]"
54,54,0.0,0.5667711496353149,"[(0, 0.56677115), (6, 0.0487591), (23, 0.05220532), (39, 0.32027352)]"
55,55,39.0,0.5903493762016296,"[(26, 0.399261), (39, 0.5903494)]"
56,56,18.0,0.4538697600364685,"[(9, 0.15069175), (18, 0.4538698), (33, 0.3880866)]"
57,57,14.0,0.24321359395980835,"[(3, 0.119254634), (14, 0.2432136), (22, 0.12685063), (31, 0.12382432), (36, 0.15576562), (37, 0.22156027)]"
58,58,8.0,0.5092906355857849,"[(8, 0.50929064), (15, 0.07191452), (31, 0.40998617)]"
59,59,20.0,0.9893699288368225,"[(20, 0.9893699)]"
60,60,14.0,0.715575098991394,"[(14, 0.7155751), (27, 0.10083928), (30, 0.16876566)]"
61,61,36.0,0.627872109413147,"[(5, 0.361958), (36, 0.6278721)]"
62,62,21.0,0.9289839863777161,"[(17, 0.062166385), (21, 0.928984)]"
63,63,18.0,0.8360204100608826,"[(18, 0.8360204), (33, 0.15528911)]"
64,64,2.0,0.5330848097801208,"[(2, 0.5330848), (23, 0.45553592)]"
65,65,29.0,0.783179759979248,"[(24, 0.10628278), (29, 0.78317976), (33, 0.103125475)]"
66,66,12.0,0.5890756249427795,"[(12, 0.5890756), (15, 0.30017924), (17, 0.10225859)]"
67,67,39.0,0.9006038904190063,"[(39, 0.9006039), (40, 0.082626484)]"
68,68,42.0,0.99102783203125,"[(42, 0.99102783)]"
69,69,32.0,0.5862714648246765,"[(23, 0.049578212), (28, 0.15410444), (32, 0.58627146), (40, 0.19879343)]"
70,70,40.0,0.9903180003166199,"[(40, 0.99031794)]"
71,71,17.0,0.9928615093231201,"[(17, 0.99286145)]"
72,72,18.0,0.3321925699710846,"[(15, 0.23561172), (16, 0.18895587), (18, 0.33219257), (25, 0.09034596), (32, 0.109448634), (40, 0.035839323)]"
73,73,1.0,0.5295777320861816,"[(1, 0.52957773), (14, 0.46165413)]"
74,74,1.0,0.6102384328842163,"[(1, 0.61023843), (7, 0.22728916), (16, 0.15322804)]"
75,75,20.0,0.7676571607589722,"[(4, 0.22024135), (20, 0.76765716)]"
76,76,0.0,0.6777101755142212,"[(0, 0.6777102), (5, 0.31464303)]"
77,77,8.0,0.994474470615387,"[(8, 0.99447453)]"
78,78,13.0,0.7743000984191895,"[(1, 0.21445517), (13, 0.7743001)]"
79,79,29.0,0.7152814865112305,"[(11, 0.06576433), (15, 0.041989762), (27, 0.07936477), (29, 0.7152815), (33, 0.089208685)]"
80,80,2.0,0.9952985048294067,"[(2, 0.9952985)]"
81,81,5.0,0.9373708367347717,"[(5, 0.93737084), (37, 0.05316558)]"
82,82,24.0,0.5897061824798584,"[(21, 0.3960268), (24, 0.5897062)]"
83,83,39.0,0.7556951642036438,"[(0, 0.23445034), (39, 0.75569516)]"
84,84,43.0,0.9909451603889465,"[(43, 0.9909452)]"
85,85,25.0,0.8074157238006592,"[(9, 0.18348132), (25, 0.8074157)]"
86,86,19.0,0.9928091764450073,"[(19, 0.9928091)]"
87,87,31.0,0.9900208115577698,"[(31, 0.9900208)]"
88,88,41.0,0.5345979332923889,"[(9, 0.1384528), (18, 0.14558063), (28, 0.17038473), (41, 0.53459793)]"
89,89,27.0,0.989012598991394,"[(27, 0.98901254)]"
90,90,7.0,0.9076266884803772,"[(7, 0.9076267), (27, 0.07589548)]"
91,91,40.0,0.9900216460227966,"[(40, 0.9900216)]"
92,92,37.0,0.47318631410598755,"[(23, 0.29577872), (32, 0.21341915), (37, 0.4731863)]"
93,93,9.0,0.5562476515769958,"[(4, 0.115225285), (8, 0.320337), (9, 0.55624765)]"
94,94,12.0,0.7089711427688599,"[(12, 0.70897114), (37, 0.28107303)]"
95,95,37.0,0.9879277348518372,"[(37, 0.9879278)]"
96,96,37.0,0.5915472507476807,"[(31, 0.3035011), (35, 0.08912699), (37, 0.59154725)]"
97,97,15.0,0.7947090268135071,"[(15, 0.794709), (19, 0.19739142)]"
98,98,13.0,0.9804412126541138,"[(13, 0.9804412)]"
99,99,20.0,0.9782652854919434,"[(20, 0.9782653)]"
100,100,13.0,0.9834243059158325,"[(13, 0.9834243)]"
101,101,39.0,0.8550172448158264,"[(39, 0.85501724), (42, 0.13768694)]"
102,102,35.0,0.5115118622779846,"[(35, 0.51151186), (37, 0.47281918)]"
103,103,36.0,0.9787367582321167,"[(36, 0.97873676)]"
104,104,9.0,0.7434452176094055,"[(2, 0.22923629), (9, 0.7434452)]"
105,105,43.0,0.96378093957901,"[(43, 0.96378094)]"
106,106,25.0,0.7536389231681824,"[(18, 0.22866173), (25, 0.7536389)]"
107,107,18.0,0.4624814987182617,"[(18, 0.4624815), (23, 0.44774425), (41, 0.080438666)]"
108,108,13.0,0.5124841332435608,"[(13, 0.51248413), (14, 0.35903943), (32, 0.11433158)]"
109,109,18.0,0.9395902752876282,"[(18, 0.9395902), (38, 0.0506568)]"
110,110,32.0,0.5742617845535278,"[(0, 0.38544405), (15, 0.027326824), (32, 0.5742618)]"
111,111,22.0,0.44599854946136475,"[(6, 0.1727952), (15, 0.3685889), (22, 0.44599855)]"
112,112,29.0,0.6803274154663086,"[(9, 0.08263806), (29, 0.6803274), (38, 0.22854546)]"
113,113,1.0,0.9640464186668396,"[(1, 0.9640465), (8, 0.03112638)]"
114,114,19.0,0.9782662391662598,"[(19, 0.9782662)]"
115,115,21.0,0.6804922819137573,"[(21, 0.6804923), (43, 0.30975387)]"
116,116,9.0,0.69746994972229,"[(9, 0.69746995), (26, 0.038207214), (37, 0.21228403), (40, 0.045080833)]"
117,117,23.0,0.9838836789131165,"[(23, 0.9838837)]"
118,118,9.0,0.5916775465011597,"[(9, 0.59167755), (13, 0.39895138)]"
119,119,17.0,0.9921736717224121,"[(17, 0.9921737)]"
120,120,33.0,0.38372257351875305,"[(15, 0.33401248), (33, 0.38372257), (36, 0.27232587)]"
121,121,43.0,0.9905973076820374,"[(43, 0.9905973)]"
122,122,25.0,0.9884932041168213,"[(25, 0.9884932)]"
123,123,37.0,0.6953298449516296,"[(1, 0.017559225), (31, 0.14465858), (32, 0.07841426), (35, 0.04022237), (37, 0.69532984), (39, 0.015710838)]"
124,124,17.0,0.9929137229919434,"[(17, 0.9929137)]"
125,125,7.0,0.940898597240448,"[(7, 0.94089866), (14, 0.011498828), (16, 0.012059858), (38, 0.026861558)]"
126,126,0.0,0.8742372393608093,"[(0, 0.87423724), (23, 0.10738165)]"
127,127,38.0,0.5762934684753418,"[(9, 0.18294923), (18, 0.2295094), (38, 0.57629347)]"
128,128,18.0,0.5592798590660095,"[(1, 0.28939205), (14, 0.1432092), (18, 0.55927986)]"
129,129,4.0,0.9924774169921875,"[(4, 0.9924774)]"
130,130,10.0,0.9927009344100952,"[(10, 0.99270093)]"
131,131,32.0,0.6383373141288757,"[(10, 0.34891954), (32, 0.6383373)]"
132,132,29.0,0.9944751858711243,"[(29, 0.99447525)]"
133,133,1.0,0.8243927359580994,"[(1, 0.82439274), (37, 0.16269079)]"
134,134,17.0,0.5457249879837036,"[(17, 0.545725), (36, 0.4483)]"
135,135,36.0,0.9936084151268005,"[(36, 0.99360836)]"
136,136,14.0,0.9884944558143616,"[(14, 0.9884944)]"
137,137,21.0,0.5607151985168457,"[(6, 0.17881083), (21, 0.5607152), (33, 0.04089403), (44, 0.21384782)]"
138,138,39.0,0.9468345046043396,"[(1, 0.03889979), (39, 0.94683456)]"
139,139,37.0,0.9767151474952698,"[(37, 0.9767152)]"
140,140,12.0,0.7086102962493896,"[(12, 0.7086103), (13, 0.2771243)]"
141,141,4.0,0.6608646512031555,"[(0, 0.05422877), (4, 0.66086465), (7, 0.06291491), (41, 0.20752497)]"
142,142,37.0,0.5946416854858398,"[(19, 0.38732186), (37, 0.5946417)]"
143,143,22.0,0.7711675763130188,"[(22, 0.7711676), (37, 0.21797092)]"
144,144,37.0,0.9862255454063416,"[(37, 0.9862256)]"
145,145,1.0,0.6056148409843445,"[(1, 0.60561484), (30, 0.38258615)]"
146,146,15.0,0.733260989189148,"[(13, 0.2569847), (15, 0.733261)]"
147,147,36.0,0.991849958896637,"[(36, 0.99185)]"
148,148,28.0,0.9899178147315979,"[(28, 0.9899178)]"
149,149,18.0,0.6133738160133362,"[(15, 0.10202611), (18, 0.6133738), (20, 0.024362464), (39, 0.013657208), (42, 0.24040423)]"
150,150,20.0,0.9902210235595703,"[(20, 0.990221)]"
151,151,2.0,0.9929134845733643,"[(2, 0.99291354)]"
152,152,16.0,0.5662287473678589,"[(16, 0.56622875), (17, 0.014674567), (18, 0.411688)]"
153,153,21.0,0.5400622487068176,"[(21, 0.54006225), (29, 0.45360804)]"
154,154,27.0,0.6212472915649414,"[(11, 0.015856128), (21, 0.3207143), (27, 0.6212473), (38, 0.027650774)]"
155,155,37.0,0.9749249219894409,"[(37, 0.97492486)]"
156,156,37.0,0.981889009475708,"[(37, 0.98188907)]"
157,157,1.0,0.9888877272605896,"[(1, 0.9888878)]"
158,158,1.0,0.6187933683395386,"[(1, 0.61879337), (3, 0.36940676)]"
159,159,44.0,0.8305650949478149,"[(13, 0.15651928), (44, 0.8305651)]"
160,160,41.0,0.8860697746276855,"[(37, 0.10376211), (41, 0.8860698)]"
161,161,19.0,0.6611196994781494,"[(19, 0.6611197), (27, 0.329417)]"
162,162,43.0,0.5563480854034424,"[(2, 0.01819678), (18, 0.0322342), (37, 0.11265865), (39, 0.27033135), (43, 0.5563481)]"
163,163,12.0,0.9890121817588806,"[(12, 0.9890121)]"
164,164,33.0,0.5486658811569214,"[(27, 0.43891904), (33, 0.5486659)]"
165,165,34.0,0.9922991991043091,"[(34, 0.99229926)]"
166,166,28.0,0.98561692237854,"[(28, 0.98561686)]"
167,167,1.0,0.9867850542068481,"[(1, 0.9867851)]"
168,168,1.0,0.8628575205802917,"[(1, 0.8628575), (37, 0.11910776)]"
169,169,41.0,0.9919842481613159,"[(41, 0.99198425)]"
170,170,4.0,0.8013502955436707,"[(4, 0.8013503), (27, 0.18555722)]"
171,171,6.0,0.2761087417602539,"[(1, 0.037783902), (6, 0.27610874), (15, 0.17653887), (17, 0.10507493), (19, 0.13003998), (31, 0.2658683)]"
172,172,27.0,0.9831376671791077,"[(27, 0.9831377)]"
173,173,10.0,0.6342431902885437,"[(10, 0.6342432), (33, 0.35334218)]"
174,174,14.0,0.9917821884155273,"[(14, 0.9917822)]"
175,175,7.0,0.9872991442680359,"[(7, 0.98729914)]"
176,176,33.0,0.9303017258644104,"[(33, 0.9303018), (37, 0.059078105)]"
177,177,39.0,0.9869604110717773,"[(39, 0.9869604)]"
178,178,5.0,0.986416757106781,"[(5, 0.98641676)]"
179,179,24.0,0.4780080020427704,"[(24, 0.47800803), (27, 0.07170287), (37, 0.44476414)]"
180,180,43.0,0.9902212023735046,"[(43, 0.9902212)]"
181,181,18.0,0.643644392490387,"[(18, 0.6436444), (37, 0.12101711), (40, 0.22852096)]"
182,182,25.0,0.8519153594970703,"[(19, 0.13683954), (25, 0.85191536)]"
183,183,22.0,0.883797824382782,"[(22, 0.88379776), (25, 0.10692361)]"
184,184,5.0,0.992591142654419,"[(5, 0.9925912)]"
185,185,3.0,0.5263434648513794,"[(3, 0.52634346), (28, 0.45717642)]"
186,186,16.0,0.8198248147964478,"[(0, 0.084122285), (16, 0.8198248), (37, 0.08778758)]"
187,187,15.0,0.9886281490325928,"[(15, 0.9886282)]"
188,188,35.0,0.5103136301040649,"[(30, 0.47676855), (35, 0.51031363)]"
189,189,7.0,0.6464643478393555,"[(7, 0.64646435), (18, 0.05358594), (33, 0.037385214), (35, 0.2530653)]"
190,190,26.0,0.3615884780883789,"[(15, 0.1381319), (17, 0.17371136), (18, 0.31408143), (26, 0.36158848)]"
191,191,44.0,0.9413331747055054,"[(39, 0.04947666), (44, 0.9413332)]"
192,192,23.0,0.6797580718994141,"[(23, 0.6797581), (27, 0.31234238)]"
193,193,12.0,0.9742633700370789,"[(12, 0.97426337)]"
194,194,17.0,0.7443920969963074,"[(17, 0.7443921), (39, 0.24195407)]"
195,195,2.0,0.637252688407898,"[(2, 0.6372527), (15, 0.20855957), (33, 0.1491947)]"
196,196,23.0,0.46978750824928284,"[(15, 0.41559976), (17, 0.10689748), (23, 0.46978748)]"
197,197,21.0,0.5281503200531006,"[(21, 0.5281503), (23, 0.45591947)]"
198,198,15.0,0.42236292362213135,"[(15, 0.42236292), (17, 0.34250203), (22, 0.13943686), (26, 0.0716667), (40, 0.016019108)]"
199,199,13.0,0.8175391554832458,"[(13, 0.81753916), (33, 0.17218375)]"
200,200,18.0,0.9305374622344971,"[(18, 0.93053746), (37, 0.05540224)]"
201,201,29.0,0.5158657431602478,"[(13, 0.2504619), (18, 0.22394682), (29, 0.51586574)]"
202,202,28.0,0.5605393648147583,"[(17, 0.43122068), (28, 0.56053936)]"
203,203,39.0,0.8480269908905029,"[(1, 0.06614596), (7, 0.029031042), (8, 0.016046694), (37, 0.014143022), (39, 0.848027), (42, 0.016524095)]"
204,204,24.0,0.9884950518608093,"[(24, 0.98849505)]"
205,205,18.0,0.5350938439369202,"[(18, 0.53509384), (43, 0.45198843)]"
206,206,17.0,0.532417893409729,"[(1, 0.20586406), (15, 0.04273573), (17, 0.5324179), (18, 0.21269625)]"
207,207,42.0,0.9941441416740417,"[(42, 0.99414414)]"
208,208,12.0,0.6089515686035156,"[(12, 0.60895157), (16, 0.37758574)]"
209,209,3.0,0.41050291061401367,"[(1, 0.18753898), (3, 0.4105029), (22, 0.39233348)]"
210,210,42.0,0.9879265427589417,"[(42, 0.98792654)]"
211,211,35.0,0.719786524772644,"[(11, 0.06820312), (15, 0.20582359), (35, 0.7197865)]"
212,212,29.0,0.7440043091773987,"[(8, 0.2485277), (29, 0.7440043)]"
213,213,9.0,0.9925904273986816,"[(9, 0.9925905)]"
214,214,24.0,0.9458665251731873,"[(24, 0.9458665), (41, 0.04261888)]"
215,215,29.0,0.5114310383796692,"[(29, 0.51143104), (38, 0.47547546)]"
216,216,44.0,0.7751498818397522,"[(1, 0.10068337), (41, 0.11777269), (44, 0.7751499)]"
217,217,18.0,0.8708637952804565,"[(18, 0.87086374), (37, 0.07542418), (40, 0.041261975)]"
218,218,26.0,0.9862262010574341,"[(26, 0.9862262)]"
219,219,31.0,0.9932554364204407,"[(31, 0.99325544)]"
220,220,44.0,0.9871314167976379,"[(44, 0.9871314)]"
221,221,34.0,0.9903180003166199,"[(34, 0.99031794)]"
222,222,13.0,0.9272297620773315,"[(13, 0.92722976), (35, 0.057354484)]"
223,223,25.0,0.8693286776542664,"[(25, 0.86932874), (37, 0.11573531)]"
224,224,44.0,0.9582108855247498,"[(34, 0.031399757), (44, 0.9582108)]"
225,225,27.0,0.9907740950584412,"[(27, 0.99077404)]"
226,226,33.0,0.8838155269622803,"[(29, 0.10950064), (33, 0.8838155)]"
227,227,24.0,0.9761262536048889,"[(1, 0.017282533), (24, 0.97612625)]"
228,228,17.0,0.6096623539924622,"[(17, 0.60966235), (39, 0.37867996)]"
229,229,29.0,0.5469122529029846,"[(24, 0.4392351), (29, 0.54691225)]"
230,230,28.0,0.5615325570106506,"[(2, 0.14103805), (15, 0.21615724), (28, 0.56153256), (35, 0.06765866)]"
231,231,34.0,0.7325295209884644,"[(16, 0.17754465), (34, 0.7325295), (38, 0.08251611)]"
232,232,15.0,0.5272408723831177,"[(9, 0.05441948), (15, 0.5272409), (27, 0.40819094)]"
233,233,19.0,0.976145327091217,"[(19, 0.9761453)]"
234,234,35.0,0.9905056953430176,"[(35, 0.9905057)]"
235,235,20.0,0.9283844232559204,"[(20, 0.9283844), (25, 0.06251381)]"
236,236,40.0,0.5853176116943359,"[(28, 0.08480952), (32, 0.3208085), (40, 0.5853176)]"
237,237,32.0,0.3478878140449524,"[(6, 0.12489563), (15, 0.20659763), (18, 0.21694712), (21, 0.09774243), (32, 0.3478878)]"
238,238,30.0,0.9883585572242737,"[(30, 0.98835856)]"
239,239,41.0,0.9034308791160583,"[(32, 0.083104454), (41, 0.9034309)]"
240,240,32.0,0.5149329900741577,"[(19, 0.46886626), (32, 0.514933)]"
241,241,40.0,0.6803064942359924,"[(11, 0.31185895), (40, 0.6803065)]"
242,242,6.0,0.5418568849563599,"[(6, 0.5418569), (21, 0.0745745), (25, 0.37530628)]"
243,243,36.0,0.4423951506614685,"[(15, 0.2839705), (17, 0.19269572), (21, 0.075242154), (36, 0.44239515)]"
244,244,15.0,0.6407321691513062,"[(15, 0.64073217), (18, 0.26491645), (28, 0.08636938)]"
245,245,11.0,0.9922998547554016,"[(11, 0.99229985)]"
246,246,11.0,0.7744661569595337,"[(11, 0.77446616), (15, 0.096694835), (33, 0.11931347)]"
247,247,9.0,0.9888869524002075,"[(9, 0.9888869)]"
248,248,31.0,0.6673851609230042,"[(0, 0.03624625), (3, 0.043410152), (31, 0.66738516), (37, 0.24336515)]"
249,249,9.0,0.6222406029701233,"[(1, 0.22720458), (9, 0.6222406), (22, 0.13499416)]"
250,250,9.0,0.661392867565155,"[(1, 0.079992406), (9, 0.66139287), (16, 0.23193073)]"
251,251,17.0,0.45141151547431946,"[(4, 0.3985124), (12, 0.13825735), (17, 0.4514115)]"
252,252,1.0,0.8895788192749023,"[(1, 0.8895788), (6, 0.095938705)]"
253,253,9.0,0.8025693893432617,"[(1, 0.073896445), (9, 0.8025694), (17, 0.11315466)]"
254,254,9.0,0.8291898369789124,"[(1, 0.15806751), (9, 0.82918984)]"
255,255,2.0,0.49187731742858887,"[(2, 0.49187735), (5, 0.06879013), (22, 0.034257177), (35, 0.15249136), (36, 0.24478263)]"
256,256,25.0,0.562052845954895,"[(25, 0.56205285), (40, 0.42683145)]"
257,257,40.0,0.6068762540817261,"[(17, 0.03506101), (28, 0.19365533), (32, 0.13925849), (40, 0.60687625), (41, 0.0141659295)]"
258,258,20.0,0.5892850756645203,"[(6, 0.39604118), (20, 0.5892851)]"
259,259,21.0,0.9095282554626465,"[(21, 0.9095283), (40, 0.07852316)]"
260,260,23.0,0.6708163619041443,"[(16, 0.3204943), (23, 0.67081636)]"
261,261,19.0,0.9890120625495911,"[(19, 0.98901206)]"
262,262,9.0,0.9872987866401672,"[(9, 0.98729885)]"
263,263,11.0,0.7725090384483337,"[(11, 0.77250904), (40, 0.21611227)]"
264,264,40.0,0.845125138759613,"[(15, 0.030737093), (17, 0.10812391), (40, 0.84512514)]"
265,265,13.0,0.7952653169631958,"[(13, 0.7952653), (32, 0.03137198), (40, 0.1619774)]"
266,266,5.0,0.9884952306747437,"[(5, 0.9884953)]"
267,267,28.0,0.9666807055473328,"[(20, 0.02856436), (28, 0.9666807)]"
268,268,34.0,0.9877762198448181,"[(34, 0.98777616)]"
269,269,31.0,0.992646336555481,"[(31, 0.9926464)]"
270,270,37.0,0.8877069354057312,"[(2, 0.061576225), (10, 0.04128567), (37, 0.88770694)]"
271,271,32.0,0.9883558750152588,"[(32, 0.98835593)]"
272,272,43.0,0.5641902685165405,"[(17, 0.25814363), (18, 0.17197394), (43, 0.56419027)]"
273,273,29.0,0.5708323121070862,"[(11, 0.0647926), (29, 0.5708323), (38, 0.35422385)]"
274,274,24.0,0.9882174730300903,"[(24, 0.9882174)]"
275,275,34.0,0.5534533858299255,"[(23, 0.13989155), (34, 0.5534534), (39, 0.28142467)]"
276,276,32.0,0.6965484619140625,"[(6, 0.14497308), (18, 0.097509205), (32, 0.69654846), (33, 0.05024805)]"
277,277,3.0,0.41521838307380676,"[(3, 0.41521838), (16, 0.06764298), (18, 0.31703824), (43, 0.18950085)]"
278,278,26.0,0.8140266537666321,"[(26, 0.81402665), (37, 0.1758056)]"
279,279,21.0,0.6761661767959595,"[(21, 0.6761662), (44, 0.3160628)]"
280,280,37.0,0.4980276823043823,"[(8, 0.034366608), (27, 0.46387124), (37, 0.49802765)]"
281,281,37.0,0.5864974856376648,"[(28, 0.087222524), (37, 0.5864975), (40, 0.31475174)]"
282,282,18.0,0.8331242799758911,"[(15, 0.1584922), (18, 0.8331243)]"
283,283,17.0,0.9941438436508179,"[(17, 0.99414384)]"
284,284,18.0,0.6010866761207581,"[(1, 0.03664462), (18, 0.6010867), (21, 0.35254243)]"
285,285,38.0,0.660090982913971,"[(6, 0.27013454), (21, 0.06253813), (38, 0.660091)]"
286,286,6.0,0.5970421433448792,"[(6, 0.59704214), (31, 0.39636606)]"
287,287,41.0,0.9934799075126648,"[(41, 0.9934799)]"
288,288,22.0,0.805345892906189,"[(9, 0.18080133), (22, 0.8053459)]"
289,289,15.0,0.6674813628196716,"[(5, 0.13217193), (15, 0.66748136), (20, 0.081058376), (42, 0.07016238), (44, 0.044787385)]"
290,290,42.0,0.7438253164291382,"[(5, 0.13661449), (42, 0.7438253)]"
291,291,28.0,0.9847184419631958,"[(28, 0.98471844)]"
292,292,11.0,0.6732026934623718,"[(10, 0.15285239), (11, 0.6732027), (20, 0.16732371)]"
293,293,7.0,0.9874622225761414,"[(7, 0.9874622)]"
294,294,43.0,0.5050508379936218,"[(27, 0.47724983), (43, 0.50505084)]"
295,295,25.0,0.4976656436920166,"[(1, 0.030841291), (7, 0.036923133), (25, 0.4976656), (27, 0.3133231), (36, 0.10998754)]"
296,296,27.0,0.9887602925300598,"[(27, 0.98876023)]"
297,297,22.0,0.9766522645950317,"[(22, 0.97665226), (29, 0.015881168)]"
298,298,4.0,0.9930639266967773,"[(4, 0.9930639)]"
299,299,35.0,0.832801342010498,"[(35, 0.83280134), (42, 0.13908644)]"
300,300,37.0,0.693844735622406,"[(12, 0.09878203), (32, 0.1940348), (37, 0.69384474)]"
301,301,38.0,0.9815479516983032,"[(38, 0.98154795)]"
302,302,11.0,0.4331287145614624,"[(11, 0.43312868), (33, 0.30035543), (37, 0.24889503)]"
303,303,36.0,0.6784070730209351,"[(15, 0.20738196), (21, 0.054704417), (27, 0.04914914), (36, 0.6784071)]"
304,304,15.0,0.6350077986717224,"[(15, 0.6350078), (17, 0.32611123), (24, 0.030829303)]"
305,305,13.0,0.8831181526184082,"[(13, 0.88311815), (40, 0.10217846)]"
306,306,39.0,0.9882171154022217,"[(39, 0.9882171)]"
307,307,21.0,0.963161826133728,"[(15, 0.027467683), (21, 0.96316177)]"
308,308,4.0,0.9369850754737854,"[(4, 0.93698514), (14, 0.04681539)]"
309,309,21.0,0.9380622506141663,"[(9, 0.052657384), (21, 0.93806225)]"
310,310,25.0,0.6006873250007629,"[(10, 0.39100108), (25, 0.6006873)]"
311,311,30.0,0.9948528409004211,"[(30, 0.99485284)]"
312,312,8.0,0.9967724680900574,"[(8, 0.9967724)]"
313,313,35.0,0.9930146932601929,"[(35, 0.9930147)]"
314,314,30.0,0.9783013463020325,"[(30, 0.97830135), (33, 0.014053026)]"
315,315,42.0,0.8816515803337097,"[(29, 0.110036306), (42, 0.8816516)]"
316,316,9.0,0.9909452795982361,"[(9, 0.9909453)]"
317,317,12.0,0.9867846369743347,"[(12, 0.98678464)]"
318,318,23.0,0.9914959073066711,"[(23, 0.9914959)]"
319,319,35.0,0.4967747628688812,"[(24, 0.49236426), (35, 0.49677473)]"
