,topic1,topic2,topic3,topic4,topic5,topic6,topic7,topic8,topic9,topic10,topic11,topic12,topic13,topic14,topic15,topic16,topic17,topic18,topic19,topic20,topic21,topic22,topic23,topic24,topic25,topic26,topic27,topic28,topic29,topic30
10,0.0006411337526515126,0.0006411337526515126,0.0006411337526515126,0.0006411337526515126,0.0006411337526515126,0.0006411337526515126,0.0006411337526515126,0.981407105922699,0.0006411337526515126,0.0006411337526515126,0.0006411337526515126,0.0006411337526515126,0.0006411337526515126,0.0006411337526515126,0.0006411337526515126,0.0006411337526515126,0.0006411337526515126,0.0006411337526515126,0.0006411337526515126,0.0006411337526515126,0.0006411337526515126,0.0006411337526515126,0.0006411337526515126,0.0006411337526515126,0.0006411337526515126,0.0006411337526515126,0.0006411337526515126,0.0006411337526515126,0.0006411337526515126,0.0006411337526515126
11,0.0005130399367772043,0.0005130399367772043,0.0005130399367772043,0.0005130399367772043,0.0005130399367772043,0.0005130399367772043,0.0005130399367772043,0.4365389049053192,0.0005130399367772043,0.0005130399367772043,0.0005130399367772043,0.0005130399367772043,0.0005130399367772043,0.0005130399367772043,0.0005130399367772043,0.0005130399367772043,0.0005130399367772043,0.0005130399367772043,0.0005130399367772043,0.0005130399367772043,0.0005130399367772043,0.0005130399367772043,0.0005130399367772043,0.0005130399367772043,0.0005130399367772043,0.0005130399367772043,0.0005130399367772043,0.0005130399367772043,0.0005130399367772043,0.5490959882736206
12,0.00034743818105198443,0.00034743818105198443,0.00034743818105198443,0.00034743818105198443,0.00034743818105198443,0.00034743818105198443,0.00034743818105198443,0.00034743818105198443,0.19160044193267822,0.00034743818105198443,0.00034743818105198443,0.00034743818105198443,0.2283605933189392,0.00034743818105198443,0.00034743818105198443,0.00034743818105198443,0.00034743818105198443,0.00034743818105198443,0.00034743818105198443,0.03469762206077576,0.00034743818105198443,0.5363079309463501,0.00034743818105198443,0.00034743818105198443,0.00034743818105198443,0.00034743818105198443,0.00034743818105198443,0.00034743818105198443,0.00034743818105198443,0.00034743818105198443
13,0.0005558502743951976,0.0005558502743951976,0.0005558502743951976,0.0005558502743951976,0.0005558502743951976,0.0005558502743951976,0.0005558502743951976,0.0005558502743951976,0.0005558502743951976,0.019387684762477875,0.0005558502743951976,0.0005558502743951976,0.0005558502743951976,0.0005558502743951976,0.0005558502743951976,0.0005558502743951976,0.0005558502743951976,0.20290523767471313,0.0005558502743951976,0.0005558502743951976,0.0005558502743951976,0.0005558502743951976,0.0005558502743951976,0.0005558502743951976,0.0005558502743951976,0.0005558502743951976,0.0005558502743951976,0.0005558502743951976,0.7626991271972656,0.0005558502743951976
14,0.0003585941740311682,0.0003585941740311682,0.0003585941740311682,0.0003585941740311682,0.0003585941740311682,0.0003585941740311682,0.0003585941740311682,0.0003585941740311682,0.5882527232170105,0.0003585941740311682,0.0003585941740311682,0.0003585941740311682,0.0003585941740311682,0.0003585941740311682,0.0003585941740311682,0.0003585941740311682,0.0003585941740311682,0.0003585941740311682,0.0003585941740311682,0.0003585941740311682,0.4017066955566406,0.0003585941740311682,0.0003585941740311682,0.0003585941740311682,0.0003585941740311682,0.0003585941740311682,0.0003585941740311682,0.0003585941740311682,0.0003585941740311682,0.0003585941740311682
15,0.00026903889374807477,0.00026903889374807477,0.09120113402605057,0.00026903889374807477,0.00026903889374807477,0.00026903889374807477,0.00026903889374807477,0.00026903889374807477,0.014883153140544891,0.09674447029829025,0.00026903889374807477,0.00026903889374807477,0.00026903889374807477,0.00026903889374807477,0.00026903889374807477,0.00026903889374807477,0.00026903889374807477,0.00026903889374807477,0.00026903889374807477,0.00026903889374807477,0.00026903889374807477,0.09247563779354095,0.3770848214626312,0.00026903889374807477,0.00026903889374807477,0.00026903889374807477,0.00026903889374807477,0.321153849363327,0.00026903889374807477,0.00026903889374807477
16,0.00040707565494813025,0.00040707565494813025,0.11688820272684097,0.00040707565494813025,0.00040707565494813025,0.00040707565494813025,0.00040707565494813025,0.00040707565494813025,0.00040707565494813025,0.00040707565494813025,0.00040707565494813025,0.00040707565494813025,0.13667961955070496,0.00040707565494813025,0.00040707565494813025,0.00040707565494813025,0.00040707565494813025,0.2687523066997528,0.00040707565494813025,0.00040707565494813025,0.00040707565494813025,0.00040707565494813025,0.00040707565494813025,0.1739789992570877,0.00040707565494813025,0.1686488389968872,0.00040707565494813025,0.027374617755413055,0.00040707565494813025,0.09831469506025314
17,0.0004505415272433311,0.0004505415272433311,0.0004505415272433311,0.0004505415272433311,0.0004505415272433311,0.0004505415272433311,0.0004505415272433311,0.0004505415272433311,0.0004505415272433311,0.0004505415272433311,0.0004505415272433311,0.0004505415272433311,0.0004505415272433311,0.0004505415272433311,0.9869343042373657,0.0004505415272433311,0.0004505415272433311,0.0004505415272433311,0.0004505415272433311,0.0004505415272433311,0.0004505415272433311,0.0004505415272433311,0.0004505415272433311,0.0004505415272433311,0.0004505415272433311,0.0004505415272433311,0.0004505415272433311,0.0004505415272433311,0.0004505415272433311,0.0004505415272433311
18,0.00033029128098860383,0.00033029128098860383,0.00033029128098860383,0.00033029128098860383,0.00033029128098860383,0.00033029128098860383,0.00033029128098860383,0.00033029128098860383,0.5437122583389282,0.00033029128098860383,0.00033029128098860383,0.00033029128098860383,0.00033029128098860383,0.00033029128098860383,0.00033029128098860383,0.062033336609601974,0.30586662888526917,0.00033029128098860383,0.00033029128098860383,0.00033029128098860383,0.00033029128098860383,0.00033029128098860383,0.07815559953451157,0.00033029128098860383,0.00033029128098860383,0.00033029128098860383,0.00033029128098860383,0.0019749163184314966,0.00033029128098860383,0.00033029128098860383
19,0.00020977271196898073,0.00020977271196898073,0.015967853367328644,0.00020977271196898073,0.00020977271196898073,0.00020977271196898073,0.00020977271196898073,0.00020977271196898073,0.00020977271196898073,0.00020977271196898073,0.03506923094391823,0.00020977271196898073,0.00020977271196898073,0.20582985877990723,0.00020977271196898073,0.00020977271196898073,0.00020977271196898073,0.00020977271196898073,0.00020977271196898073,0.00020977271196898073,0.7376790046691895,0.00020977271196898073,0.00020977271196898073,0.00020977271196898073,0.00020977271196898073,0.00020977271196898073,0.00020977271196898073,0.00020977271196898073,0.00020977271196898073,0.00020977271196898073
20,0.00032059321529231966,0.00032059321529231966,0.00032059321529231966,0.00032059321529231966,0.00032059321529231966,0.00032059321529231966,0.00032059321529231966,0.00032059321529231966,0.00032059321529231966,0.00032059321529231966,0.00032059321529231966,0.00032059321529231966,0.00032059321529231966,0.00032059321529231966,0.00032059321529231966,0.00032059321529231966,0.00032059321529231966,0.00032059321529231966,0.00032059321529231966,0.00032059321529231966,0.00032059321529231966,0.00032059321529231966,0.00032059321529231966,0.00032059321529231966,0.00032059321529231966,0.00032059321529231966,0.9907028079032898,0.00032059321529231966,0.00032059321529231966,0.00032059321529231966
21,0.0005209781811572611,0.7747336626052856,0.0005209781811572611,0.0005209781811572611,0.0005209781811572611,0.0005209781811572611,0.0005209781811572611,0.0005209781811572611,0.0005209781811572611,0.0005209781811572611,0.0005209781811572611,0.0005209781811572611,0.0005209781811572611,0.0005209781811572611,0.0005209781811572611,0.21067899465560913,0.0005209781811572611,0.0005209781811572611,0.0005209781811572611,0.0005209781811572611,0.0005209781811572611,0.0005209781811572611,0.0005209781811572611,0.0005209781811572611,0.0005209781811572611,0.0005209781811572611,0.0005209781811572611,0.0005209781811572611,0.0005209781811572611,0.0005209781811572611
22,0.00032369844848290086,0.00032369844848290086,0.00032369844848290086,0.00032369844848290086,0.00032369844848290086,0.00032369844848290086,0.00032369844848290086,0.00032369844848290086,0.00032369844848290086,0.00032369844848290086,0.00032369844848290086,0.00032369844848290086,0.00032369844848290086,0.00032369844848290086,0.00032369844848290086,0.00032369844848290086,0.00032369844848290086,0.00032369844848290086,0.00032369844848290086,0.00032369844848290086,0.00032369844848290086,0.00032369844848290086,0.00032369844848290086,0.00032369844848290086,0.00032369844848290086,0.9906127452850342,0.00032369844848290086,0.00032369844848290086,0.00032369844848290086,0.00032369844848290086
23,0.00028494768775999546,0.00028494768775999546,0.00028494768775999546,0.00028494768775999546,0.00028494768775999546,0.00028494768775999546,0.00028494768775999546,0.00028494768775999546,0.00028494768775999546,0.00028494768775999546,0.00028494768775999546,0.00028494768775999546,0.00028494768775999546,0.00028494768775999546,0.00028494768775999546,0.00028494768775999546,0.00028494768775999546,0.00028494768775999546,0.00028494768775999546,0.00028494768775999546,0.9917365312576294,0.00028494768775999546,0.00028494768775999546,0.00028494768775999546,0.00028494768775999546,0.00028494768775999546,0.00028494768775999546,0.00028494768775999546,0.00028494768775999546,0.00028494768775999546
24,0.0002688560343813151,0.0002688560343813151,0.0002688560343813151,0.0002688560343813151,0.0002688560343813151,0.0002688560343813151,0.0002688560343813151,0.0002688560343813151,0.0002688560343813151,0.0002688560343813151,0.0002688560343813151,0.0002688560343813151,0.0002688560343813151,0.0002688560343813151,0.9922031760215759,0.0002688560343813151,0.0002688560343813151,0.0002688560343813151,0.0002688560343813151,0.0002688560343813151,0.0002688560343813151,0.0002688560343813151,0.0002688560343813151,0.0002688560343813151,0.0002688560343813151,0.0002688560343813151,0.0002688560343813151,0.0002688560343813151,0.0002688560343813151,0.0002688560343813151
25,0.0002625644556246698,0.0002625644556246698,0.0002625644556246698,0.0002625644556246698,0.0002625644556246698,0.0002625644556246698,0.0002625644556246698,0.0002625644556246698,0.0002625644556246698,0.0002625644556246698,0.0002625644556246698,0.0002625644556246698,0.0002625644556246698,0.0002625644556246698,0.0002625644556246698,0.0002625644556246698,0.0002625644556246698,0.0002625644556246698,0.0002625644556246698,0.0002625644556246698,0.7115132808685303,0.2811349630355835,0.0002625644556246698,0.0002625644556246698,0.0002625644556246698,0.0002625644556246698,0.0002625644556246698,0.0002625644556246698,0.0002625644556246698,0.0002625644556246698
26,0.0004333013202995062,0.0004333013202995062,0.0004333013202995062,0.0004333013202995062,0.0004333013202995062,0.0004333013202995062,0.0004333013202995062,0.0004333013202995062,0.0004333013202995062,0.0004333013202995062,0.0004333013202995062,0.0004333013202995062,0.0004333013202995062,0.0004333013202995062,0.0004333013202995062,0.3439534902572632,0.0004333013202995062,0.22014270722866058,0.0004333013202995062,0.0004333013202995062,0.0004333013202995062,0.0004333013202995062,0.0004333013202995062,0.12310941517353058,0.0004333013202995062,0.0004333013202995062,0.0004333013202995062,0.18824853003025055,0.1137133538722992,0.0004333013202995062
27,0.0003705314302351326,0.0003705314302351326,0.0003705314302351326,0.0003705314302351326,0.0003705314302351326,0.0003705314302351326,0.0003705314302351326,0.0003705314302351326,0.0003705314302351326,0.0003705314302351326,0.0003705314302351326,0.0003705314302351326,0.0003705314302351326,0.31256425380706787,0.0003705314302351326,0.0003705314302351326,0.0003705314302351326,0.0003705314302351326,0.0003705314302351326,0.0003705314302351326,0.0003705314302351326,0.0003705314302351326,0.0003705314302351326,0.0003705314302351326,0.0003705314302351326,0.6770608425140381,0.0003705314302351326,0.0003705314302351326,0.0003705314302351326,0.0003705314302351326
28,0.0002454098139423877,0.0002454098139423877,0.0002454098139423877,0.0002454098139423877,0.0002454098139423877,0.0002454098139423877,0.0002454098139423877,0.0002454098139423877,0.0002454098139423877,0.0002454098139423877,0.0002454098139423877,0.0002454098139423877,0.7295593619346619,0.0002454098139423877,0.0002454098139423877,0.07545680552721024,0.04649067297577858,0.0002454098139423877,0.0002454098139423877,0.0002454098139423877,0.0002454098139423877,0.14211252331733704,0.0002454098139423877,0.0002454098139423877,0.0002454098139423877,0.0002454098139423877,0.0002454098139423877,0.0002454098139423877,0.0002454098139423877,0.0002454098139423877
29,0.9925622344017029,0.0002564770693425089,0.0002564770693425089,0.0002564770693425089,0.0002564770693425089,0.0002564770693425089,0.0002564770693425089,0.0002564770693425089,0.0002564770693425089,0.0002564770693425089,0.0002564770693425089,0.0002564770693425089,0.0002564770693425089,0.0002564770693425089,0.0002564770693425089,0.0002564770693425089,0.0002564770693425089,0.0002564770693425089,0.0002564770693425089,0.0002564770693425089,0.0002564770693425089,0.0002564770693425089,0.0002564770693425089,0.0002564770693425089,0.0002564770693425089,0.0002564770693425089,0.0002564770693425089,0.0002564770693425089,0.0002564770693425089,0.0002564770693425089
30,0.00019050260016229004,0.00019050260016229004,0.00019050260016229004,0.00019050260016229004,0.00019050260016229004,0.00019050260016229004,0.9944754838943481,0.00019050260016229004,0.00019050260016229004,0.00019050260016229004,0.00019050260016229004,0.00019050260016229004,0.00019050260016229004,0.00019050260016229004,0.00019050260016229004,0.00019050260016229004,0.00019050260016229004,0.00019050260016229004,0.00019050260016229004,0.00019050260016229004,0.00019050260016229004,0.00019050260016229004,0.00019050260016229004,0.00019050260016229004,0.00019050260016229004,0.00019050260016229004,0.00019050260016229004,0.00019050260016229004,0.00019050260016229004,0.00019050260016229004
31,0.0003175818710587919,0.0003175818710587919,0.0003175818710587919,0.0003175818710587919,0.0003175818710587919,0.0003175818710587919,0.0003175818710587919,0.0003175818710587919,0.0003175818710587919,0.0003175818710587919,0.0003175818710587919,0.0003175818710587919,0.0003175818710587919,0.8992782235145569,0.0003175818710587919,0.0003175818710587919,0.0003175818710587919,0.0003175818710587919,0.0003175818710587919,0.0003175818710587919,0.0003175818710587919,0.09182945638895035,0.0003175818710587919,0.0003175818710587919,0.0003175818710587919,0.0003175818710587919,0.0003175818710587919,0.0003175818710587919,0.0003175818710587919,0.0003175818710587919
32,0.0004169316089246422,0.0004169316089246422,0.0004169316089246422,0.0004169316089246422,0.0004169316089246422,0.0004169316089246422,0.0004169316089246422,0.0004169316089246422,0.0004169316089246422,0.0004169316089246422,0.5630354285240173,0.15116053819656372,0.0004169316089246422,0.0004169316089246422,0.0004169316089246422,0.09287156164646149,0.0004169316089246422,0.0004169316089246422,0.0004169316089246422,0.0004169316089246422,0.18209224939346313,0.0004169316089246422,0.0004169316089246422,0.0004169316089246422,0.0004169316089246422,0.0004169316089246422,0.0004169316089246422,0.0004169316089246422,0.0004169316089246422,0.0004169316089246422
33,0.00033685818198136985,0.00033685818198136985,0.00033685818198136985,0.00033685818198136985,0.00033685818198136985,0.00033685818198136985,0.00033685818198136985,0.00033685818198136985,0.00033685818198136985,0.00033685818198136985,0.00033685818198136985,0.00033685818198136985,0.00033685818198136985,0.00033685818198136985,0.00033685818198136985,0.00033685818198136985,0.00033685818198136985,0.00033685818198136985,0.00033685818198136985,0.00033685818198136985,0.00033685818198136985,0.00033685818198136985,0.00033685818198136985,0.00033685818198136985,0.6978607177734375,0.00033685818198136985,0.00033685818198136985,0.00033685818198136985,0.00033685818198136985,0.292707234621048
34,0.00038335580029524863,0.00038335580029524863,0.00038335580029524863,0.00038335580029524863,0.00038335580029524863,0.00038335580029524863,0.00038335580029524863,0.00038335580029524863,0.00038335580029524863,0.00038335580029524863,0.00038335580029524863,0.00038335580029524863,0.00038335580029524863,0.00038335580029524863,0.00038335580029524863,0.2231156826019287,0.4365731477737427,0.00038335580029524863,0.00038335580029524863,0.00038335580029524863,0.00038335580029524863,0.00038335580029524863,0.00038335580029524863,0.00038335580029524863,0.00038335580029524863,0.00038335580029524863,0.00038335580029524863,0.32996055483818054,0.00038335580029524863,0.00038335580029524863
35,0.00029505195561796427,0.00029505195561796427,0.00029505195561796427,0.00029505195561796427,0.00029505195561796427,0.00029505195561796427,0.6792080998420715,0.00029505195561796427,0.00029505195561796427,0.00029505195561796427,0.00029505195561796427,0.00029505195561796427,0.00029505195561796427,0.00029505195561796427,0.00029505195561796427,0.00029505195561796427,0.00029505195561796427,0.00029505195561796427,0.00029505195561796427,0.00029505195561796427,0.00029505195561796427,0.19815509021282196,0.00029505195561796427,0.00029505195561796427,0.00029505195561796427,0.11467041820287704,0.00029505195561796427,0.00029505195561796427,0.00029505195561796427,0.00029505195561796427
36,0.0002874152851291001,0.0002874152851291001,0.0002874152851291001,0.0002874152851291001,0.0002874152851291001,0.0002874152851291001,0.0002874152851291001,0.0002874152851291001,0.0002874152851291001,0.0002874152851291001,0.0002874152851291001,0.0002874152851291001,0.0002874152851291001,0.0002874152851291001,0.0002874152851291001,0.0002874152851291001,0.0002874152851291001,0.0002874152851291001,0.0002874152851291001,0.0002874152851291001,0.0002874152851291001,0.0002874152851291001,0.9916649460792542,0.0002874152851291001,0.0002874152851291001,0.0002874152851291001,0.0002874152851291001,0.0002874152851291001,0.0002874152851291001,0.0002874152851291001
37,0.0003117335436400026,0.0003117335436400026,0.0003117335436400026,0.0003117335436400026,0.0003117335436400026,0.38420364260673523,0.0003117335436400026,0.0003117335436400026,0.0003117335436400026,0.08465404808521271,0.0003117335436400026,0.0003117335436400026,0.0003117335436400026,0.0003117335436400026,0.0003117335436400026,0.0003117335436400026,0.025472264736890793,0.0003117335436400026,0.0003117335436400026,0.0003117335436400026,0.0003117335436400026,0.0003117335436400026,0.0003117335436400026,0.49756497144699097,0.0003117335436400026,0.0003117335436400026,0.0003117335436400026,0.0003117335436400026,0.0003117335436400026,0.0003117335436400026
38,0.0003704504924826324,0.0003704504924826324,0.0003704504924826324,0.0003704504924826324,0.0003704504924826324,0.0003704504924826324,0.0003704504924826324,0.0003704504924826324,0.6136372685432434,0.0003704504924826324,0.0003704504924826324,0.0003704504924826324,0.0003704504924826324,0.0003704504924826324,0.0003704504924826324,0.0003704504924826324,0.0003704504924826324,0.0003704504924826324,0.0003704504924826324,0.0003704504924826324,0.0003704504924826324,0.0003704504924826324,0.0003704504924826324,0.0003704504924826324,0.0003704504924826324,0.0003704504924826324,0.3759901523590088,0.0003704504924826324,0.0003704504924826324,0.0003704504924826324
39,0.45284032821655273,0.0003206352412234992,0.0003206352412234992,0.0003206352412234992,0.0003206352412234992,0.0003206352412234992,0.0003206352412234992,0.0003206352412234992,0.0003206352412234992,0.0003206352412234992,0.0003206352412234992,0.0003206352412234992,0.0003206352412234992,0.0003206352412234992,0.0003206352412234992,0.5381818413734436,0.0003206352412234992,0.0003206352412234992,0.0003206352412234992,0.0003206352412234992,0.0003206352412234992,0.0003206352412234992,0.0003206352412234992,0.0003206352412234992,0.0003206352412234992,0.0003206352412234992,0.0003206352412234992,0.0003206352412234992,0.0003206352412234992,0.0003206352412234992
40,0.00024520346778444946,0.00024520346778444946,0.00024520346778444946,0.00024520346778444946,0.00024520346778444946,0.00024520346778444946,0.00024520346778444946,0.00024520346778444946,0.00024520346778444946,0.00024520346778444946,0.00024520346778444946,0.7727718353271484,0.00024520346778444946,0.00024520346778444946,0.00024520346778444946,0.00024520346778444946,0.00024520346778444946,0.00024520346778444946,0.00024520346778444946,0.00024520346778444946,0.00024520346778444946,0.00024520346778444946,0.00024520346778444946,0.22036243975162506,0.00024520346778444946,0.00024520346778444946,0.00024520346778444946,0.00024520346778444946,0.00024520346778444946,0.00024520346778444946
41,0.0003626642283052206,0.0003626642283052206,0.0003626642283052206,0.0003626642283052206,0.0003626642283052206,0.0003626642283052206,0.0003626642283052206,0.0003626642283052206,0.1704961061477661,0.0003626642283052206,0.06159483641386032,0.0003626642283052206,0.08518395572900772,0.19445693492889404,0.0003626642283052206,0.0003626642283052206,0.0003626642283052206,0.0003626642283052206,0.0003626642283052206,0.0003626642283052206,0.0003626642283052206,0.23433122038841248,0.0003626642283052206,0.24523301422595978,0.0003626642283052206,0.0003626642283052206,0.0003626642283052206,0.0003626642283052206,0.0003626642283052206,0.0003626642283052206
42,0.00034738023532554507,0.00034738023532554507,0.00034738023532554507,0.2516385018825531,0.00034738023532554507,0.20125745236873627,0.00034738023532554507,0.3645164370536804,0.00034738023532554507,0.00034738023532554507,0.00034738023532554507,0.00034738023532554507,0.00034738023532554507,0.00034738023532554507,0.00034738023532554507,0.00034738023532554507,0.00034738023532554507,0.17355571687221527,0.00034738023532554507,0.00034738023532554507,0.00034738023532554507,0.00034738023532554507,0.00034738023532554507,0.00034738023532554507,0.00034738023532554507,0.00034738023532554507,0.00034738023532554507,0.00034738023532554507,0.00034738023532554507,0.00034738023532554507
43,0.00042752406443469226,0.00042752406443469226,0.00042752406443469226,0.00042752406443469226,0.00042752406443469226,0.00042752406443469226,0.00042752406443469226,0.00042752406443469226,0.00042752406443469226,0.00042752406443469226,0.00042752406443469226,0.00042752406443469226,0.00042752406443469226,0.582780659198761,0.00042752406443469226,0.40524864196777344,0.00042752406443469226,0.00042752406443469226,0.00042752406443469226,0.00042752406443469226,0.00042752406443469226,0.00042752406443469226,0.00042752406443469226,0.00042752406443469226,0.00042752406443469226,0.00042752406443469226,0.00042752406443469226,0.00042752406443469226,0.00042752406443469226,0.00042752406443469226
44,0.0006805596640333533,0.0006805596640333533,0.0006805596640333533,0.0006805596640333533,0.0006805596640333533,0.0006805596640333533,0.0006805596640333533,0.0006805596640333533,0.0006805596640333533,0.36773866415023804,0.0006805596640333533,0.0006805596640333533,0.0006805596640333533,0.0006805596640333533,0.0006805596640333533,0.0006805596640333533,0.0006805596640333533,0.0006805596640333533,0.0006805596640333533,0.0006805596640333533,0.0006805596640333533,0.0006805596640333533,0.0006805596640333533,0.0006805596640333533,0.0006805596640333533,0.0006805596640333533,0.0006805596640333533,0.0006805596640333533,0.0006805596640333533,0.6132056713104248
